ID,song,artist,track_length,track_popularity,valence,danceability,energy,loudness,tempo
1RouRzlg8OKFeqc6LvdxmB,Felices los 4,Maluma,230000,76,0.716,0.766,0.756,-5.861,94.027
7F9vK8hNFMml4GtHsaXui6,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,190427,68,0.645,0.683,0.53,-4.918,75.016
2EWpa5XnAuSn0sIkSSIhYk,Wish I Knew You,The Revivalists,274093,69,0.718,0.649,0.718,-6.593,101.034
0VgkVdmE4gld66l8iyGjgx,Mask Off,Future,204600,83,0.281,0.833,0.434,-8.795,150.062
1vBpwxsLVwaR4evBIaFmqD,Drinkin' Problem,Midland,220800,73,0.621,0.622,0.763,-6.4,102.0
6SUxrwVN19Kmd9JfIbjJUj,These Heaux,Bhad Bhabie,140007,47,0.448,0.852,0.577,-6.347,119.986
1e1JKLEDKP7hEQzJfNAgPl,Magnolia,Playboi Carti,181812,81,0.443,0.791,0.582,-7.323,162.991
4iLeL1aYGcQBsYcWIhXIUO,Found You,Kane Brown,191733,56,0.438,0.46,0.821,-5.333,164.144
0kN8xEmgMW9mh7UmDYHlJP,Versace on the Floor,Bruno Mars,261240,77,0.301,0.578,0.574,-6.209,174.152
1QgTBfRN5m81a5K01qens6,444+222,Lil Uzi Vert,247347,60,0.481,0.791,0.513,-6.568,76.997
3izNaTiYdotdPL0Bs76JqO,My Girl,Dylan Scott,197640,70,0.24,0.652,0.719,-7.251,94.969
10GJQkjRJcZhGTLagFOC62,Most Girls,Hailee Steinfeld,204400,71,0.417,0.756,0.572,-7.019,102.986
2ZdCrBA52bb4pIG3tOOZiQ,Dark Queen,Lil Uzi Vert,173419,66,0.2,0.747,0.606,-5.286,155.055
7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,Lil Uzi Vert,182706,83,0.401,0.732,0.75,-6.366,155.096
1MJErNPIQUoEMu4YUUmecm,Neon Guts (feat. Pharrell Williams),Lil Uzi Vert,258789,72,0.412,0.859,0.563,-6.635,119.934
5TXDeTFVRVY7Cvt0Dw4vWW,Revenge,XXXTENTACION,120026,87,0.18,0.746,0.251,-16.169,139.999
3n2A6l4UayVe3GGKCvfQWV,Somebody Else Will,Justin Moore,165173,59,0.59,0.488,0.744,-4.284,180.007
37F0uwRSrdzkBiuj0D5UHI,Reminder,The Weeknd,218880,89,0.388,0.706,0.505,-6.923,160.053
2H881m3JRA8lpuuwaQL6zy,No Fear,DeJ Loaf,169853,63,0.566,0.614,0.682,-4.117,100.202
12GEpg2XOPyqk03JZEZnJs,It Ain’t Me (with Selena Gomez),Kygo,220780,69,0.515,0.64,0.533,-6.596,99.968
6HZILIRieu8S0iqY8kIKhj,DNA.,Kendrick Lamar,185946,81,0.422,0.638,0.523,-6.664,139.913
0uxSUdBrJy9Un0EYoBowng,20 Min,Lil Uzi Vert,220586,84,0.783,0.773,0.75,-4.009,123.426
3tcoEYOZUHKB3RKNByIN13,For Real,Lil Uzi Vert,177048,57,0.615,0.902,0.673,-7.481,132.066
0QV16pno66L6K3fn4W13b7,No Sleep Leak,Lil Uzi Vert,189229,56,0.681,0.788,0.689,-7.211,136.045
2H3wWrnO758y0fPH7Ilerg,Depression & Obsession,XXXTENTACION,144733,71,0.527,0.769,0.156,-10.7,105.95
2UwbhMie1EAYuTZ0QXeMwl,Save Me,XXXTENTACION,163201,69,0.191,0.731,0.204,-11.314,142.141
2yZax79pOrYuyIFVW2cZY2,Carry On,XXXTENTACION,129720,74,0.383,0.735,0.197,-13.378,147.899
0XQHz5C8PknyrEhyrKxVKa,Down (feat. Gucci Mane),Fifth Harmony,165200,58,0.401,0.53,0.512,-7.094,196.121
7i2DJ88J7jQ8K7zqFX2fW8,Now Or Never,Halsey,214801,66,0.447,0.67,0.585,-4.861,110.03
3J8Q6aBhjpvao8BsBQ6H9Y,Everyday We Lit (feat. PnB Rock),YFN Lucci,197170,60,0.589,0.758,0.646,-4.701,155.949
1f5cbQtDrykjarZVrShaDI,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,209269,80,0.814,0.839,0.81,-5.274,129.014
6PCUP3dWmTjcTtXY02oFdT,Castle on the Hill,Ed Sheeran,261153,81,0.471,0.461,0.834,-4.868,135.007
1dFLowBW25EaL2OC7eKEa2,You Look Good,Lady A,181000,57,0.961,0.656,0.917,-4.652,152.067
762UXiwEHYY97VL45sAUPR,2U,David Guetta,194906,62,0.562,0.551,0.651,-5.828,144.875
2fGxYYMQbVqgIdaqfz2OwA,Younger Now,Miley Cyrus,248773,58,0.328,0.548,0.873,-4.881,121.918
15Uxmx6D6hW0gY5kc7bpqU,Its Every Night Sis,Ricegum,155193,45,0.408,0.887,0.784,-5.598,98.984
7DoMGZLVzga3vhyZlb0hBX,An Honest Mistake,The Bravery,219706,57,0.644,0.465,0.883,-4.259,140.047
0WyFpxYlBCgH1gMXd26OOr,Flatliner (feat. Dierks Bentley),Cole Swindell,177066,68,0.578,0.555,0.896,-3.295,114.995
1ung2kajpw24AaHjBtPY3j,Perplexing Pegasus - From SR3MM,Rae Sremmurd,204787,58,0.302,0.899,0.448,-8.789,145.975
19yTqpHTUrw7mOcRDvXYzn,For Her,Chris Lane,211226,53,0.588,0.491,0.904,-4.324,150.007
0bXFIF7iL17TYLyx8JHziM,Patty Cake,Kodak Black,198109,63,0.406,0.806,0.77,-6.464,152.094
2AxCkChho4abXZGsnlfJM2,4:00 AM,26 girls,234392,0,0.0388,0.369,0.38,-16.081,109.972
6xL9MJ2yt39HPPZPyGkRy8,Untouchable,YoungBoy Never Broke Again,180705,68,0.398,0.768,0.79,-5.091,84.95
5kyd6oKvKmj6mWCaAaHoN4,Privacy,Chris Brown,220963,64,0.428,0.741,0.58,-7.741,97.092
6BKeNWeUqxmvQ09Gxd3ZGX,Know No Better,Major Lazer,225849,60,0.483,0.738,0.814,-4.414,119.041
10M2Ex445zw585Ducldzkw,In Case You Didn't Know,Brett Young,224853,77,0.434,0.607,0.536,-7.306,147.986
0TBgMKD86t1VP3IzhxCoUl,Slippery (feat. Gucci Mane),Migos,304041,70,0.749,0.92,0.675,-5.661,141.967
2d48mamATjby7wgPjdrSOQ,Craving You,Thomas Rhett,223626,65,0.526,0.613,0.839,-3.799,104.975
1UZOjK1BwmwWU14Erba9CZ,Malibu,Miley Cyrus,231906,78,0.343,0.573,0.781,-6.406,139.934
2fZQIJew3nkNe99s2PKzul,Bad Liar,Selena Gomez,214647,69,0.728,0.965,0.414,-6.408,121.032
3muBQDekYAg7jm6hDu6R0Z,First Day Out,Tee Grizzley,254693,72,0.381,0.587,0.711,-6.33,98.008
6u8hSdYZxbK5EczDPRIXXf,Something New (feat. Ty Dolla $ign),Wiz Khalifa,200773,60,0.784,0.814,0.635,-6.609,87.581
3umS4y3uQDkqekNjVpiRUs,El Amante,Nicky Jam,219506,72,0.732,0.683,0.691,-5.535,179.91
7vu0JkJh0ldukEYbTVcqd0,Issues,Julia Michaels,176320,77,0.455,0.728,0.415,-6.852,114.145
4xBjsLUSjcx2h7PcRikpQp,OMG (feat. Quavo),Camila Cabello,228893,61,0.167,0.655,0.576,-6.735,139.953
53xAT6jud1w0NqlBjSW4VB,What's My Name,Descendants 2 – Cast,190720,67,0.662,0.727,0.932,-4.931,114.032
4AFgK4wP1iD5i8BYaLr9Vf,You Da Baddest (feat. Nicki Minaj),Future,242933,56,0.54,0.807,0.736,-6.748,154.023
1rM0CnyUiiw6A9CHJRXjZA,Chillin' Like a Villain,Descendants 2 – Cast,193792,65,0.826,0.697,0.775,-6.664,113.886
0pSBuHjILhNEo55xK1zrRt,Rolex,Ayo & Teo,238586,71,0.789,0.804,0.886,-2.512,144.946
5mCPDVBb16L4XQwDdbRUpz,Passionfruit,Drake,298940,87,0.364,0.809,0.463,-11.377,111.98
6kex4EBAj0WHXDKZMEJaaF,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,216408,76,0.782,0.696,0.817,-3.862,98.064
7nKBxz47S9SD79N086fuhn,SUBEME LA RADIO,Enrique Iglesias,207680,73,0.66,0.688,0.822,-3.304,91.011
4VFE6ZNqa8jHAmbYICoAFg,"God, Your Mama, And Me",Florida Georgia Line,183413,65,0.652,0.443,0.817,-3.729,168.1
104buTcnP2AsxqB7U1FIZ4,Heavy (feat. Kiiara),Linkin Park,169800,71,0.438,0.59,0.671,-6.098,149.982
1g1TeDflB6atAy7HKwrzXu,Learn To Let Go,Kesha,217546,52,0.645,0.515,0.847,-2.951,168.105
6Na5uKk5SsqZimk0hAWo8y,Signs,Drake,234373,68,0.223,0.794,0.735,-4.204,107.374
2nLtzopw4rPReszdYBJU6h,Numb,Linkin Park,185586,87,0.243,0.496,0.863,-4.153,110.018
60a0Rd6pjrkxjPbaKzXjfq,In the End,Linkin Park,216880,88,0.4,0.556,0.864,-5.87,105.143
7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chainsmokers,244960,86,0.661,0.748,0.524,-5.599,95.01
5OUSPcqhYTOzpbXzoEvKim,The Fighter,Keith Urban,184040,64,0.761,0.681,0.845,-5.147,132.023
1GOuHB20lqVyxv3GdxovPY,Issues,Meek Mill,211684,43,0.382,0.784,0.608,-5.885,90.713
2sBHQfX9QxJwGcdutAj6Pj,Wins & Losses,Meek Mill,189056,58,0.131,0.683,0.854,-3.915,92.006
7sLDnUauivS2vN6Z9EfUJT,1942 Flows,Meek Mill,282666,59,0.266,0.63,0.628,-4.016,121.307
4D4xJ4LyDXBWIf9thFSMAJ,Yours If You Want It,Rascal Flatts,206826,57,0.419,0.554,0.903,-3.152,112.998
6r46lnXFbE9fr2d3KNaGbe,Imitadora,Romeo Santos,234828,79,0.556,0.737,0.709,-6.889,125.997
6JpN5w95em8SODPiM7W2PH,The Story of O.J.,JAY-Z,231760,65,0.576,0.741,0.718,-5.823,165.848
4iDtAYDLJWM2TrTERKPvFq,We Ball (feat. Young Thug),Meek Mill,227956,46,0.599,0.624,0.728,-6.39,152.088
0ngWsSyLbn5IPpUg5sHRW3,F**k That Check Up (feat. Lil Uzi Vert),Meek Mill,257853,17,0.528,0.86,0.717,-4.614,148.955
1QiwdLAzAnzmiwvoGMXM7b,Heavy Heart,Meek Mill,250466,40,0.351,0.472,0.695,-5.008,73.031
0M9ydKzuF3oZTfYYPfaGX1,Bad and Boujee (feat. Lil Uzi Vert),Migos,343150,76,0.168,0.926,0.666,-5.314,127.079
2EEeOnHehOozLq4aS0n6SL,iSpy (feat. Lil Yachty),KYLE,253106,73,0.672,0.746,0.653,-6.745,75.016
6b8Be6ljOzmkOmFslEb23P,24K Magic,Bruno Mars,225983,81,0.632,0.818,0.803,-4.282,106.97
1gT5TGwbkkkUliNzHRIGi1,4:44,JAY-Z,284493,73,0.431,0.261,0.852,-4.965,177.997
1SJtlNRJDeYHioymcvsqev,Crying in the Club,Camila Cabello,216391,71,0.603,0.334,0.617,-5.834,85.227
1vVNlXi8gf8tZ7OhnEs4VE,A Lie,French Montana,226790,52,0.524,0.516,0.792,-5.38,121.189
0c4ICGb0jvszKj3KPR59JU,Every Time I Hear That Song,Blake Shelton,214800,53,0.528,0.523,0.725,-5.448,155.855
34oB5r0lcN3fYWCs2uA1k5,The Cure,Lady Gaga,211363,67,0.516,0.697,0.506,-4.863,100.002
5DZwnLxHjWTZaz9jOpRhxb,Weak,AJR,201159,67,0.703,0.67,0.643,-4.553,123.979
1kJtfldK9F7XmsSiSNlbth,Woman (feat. The Dap-Kings Horns),Kesha,196360,65,0.34,0.743,0.765,-3.588,114.991
0lMbuWUpfTWhEmOKxppEau,Rollin (feat. Future & Khalid),Calvin Harris,272653,66,0.657,0.753,0.76,-4.518,91.953
1EaKU4dMbesXXd3BrLCtYG,ELEMENT.,Kendrick Lamar,208733,73,0.483,0.748,0.705,-4.547,189.891
7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos),Calvin Harris,230813,77,0.511,0.736,0.795,-3.299,104.066
6Iuh3vNjpWhSeHM3RZgzQL,Bam,JAY-Z,234973,58,0.847,0.639,0.788,-2.879,155.913
6xHI9KjUjYT0FPtGO8Mxa1,Hurricane,Luke Combs,222533,80,0.515,0.464,0.813,-6.185,75.977
2kh78Yka2tkYOx3XF9DVpu,Kill Jay Z,JAY-Z,178066,51,0.286,0.542,0.821,-6.458,84.425
71oM9w2BbJxzTpxzWIE0lw,Caught Their Eyes,JAY-Z,206133,59,0.744,0.813,0.837,-6.356,84.965
39ukbGu3UVWs74ba83T68c,Moonlight,JAY-Z,143986,48,0.516,0.758,0.633,-8.373,88.17
5oynsOy80DnodTslgaj3cr,Marcy Me,JAY-Z,174426,58,0.604,0.518,0.678,-6.76,81.951
2syQ0f4SAQdzvlAewPl1DJ,Get Low (with Liam Payne),Zedd,204583,58,0.54,0.718,0.926,-3.511,108.018
19HA9J80qZfIkAnp2g8N2S,Famous,21 Savage,234280,52,0.646,0.779,0.597,-9.652,173.986
1rkfJLgTlB6XYNjgZ0sVaK,T-Shirt,Migos,242407,69,0.486,0.865,0.687,-3.744,139.023
4Q3N4Ct4zCuIHuZ65E3BD4,Tunnel Vision,Kodak Black,268186,75,0.231,0.497,0.489,-7.724,171.853
5Ohxk2dO5COHF1krpoPigN,Sign of the Times,Harry Styles,340706,86,0.222,0.516,0.595,-4.63,119.972
21yRtB6B8EMounImAfHRCP,Who Dat Boy (feat. A$AP Rocky),"Tyler, The Creator",205093,68,0.144,0.706,0.485,-9.671,115.414
2bjwRfXMk4uRgOD9IBYl9h,Portland,Drake,236614,73,0.35,0.925,0.443,-8.216,136.078
4cxMGhkinTocPSVVKWIw0d,Losin Control,Russ,237506,76,0.209,0.759,0.245,-6.545,96.992
1tlBuoIRrtqFs9bE9dmli5,Extra Luv (feat. YG),Future,246173,56,0.229,0.831,0.573,-6.408,100.015
4n0xztUAbHPUV8G3NQvF30,How Not To,Dan + Shay,192000,63,0.618,0.501,0.836,-3.587,159.863
2tvNhgS2cEHEZHXjlct27A,Don’t Quit Ya,DJ Nappa,142519,0,0.169,0.683,0.606,-12.667,110.005
2of5xn0GU0TdFneR1saRLH,To the Max (feat. Drake),DJ Khaled,193901,48,0.72,0.461,0.812,-5.776,159.869
4Az17HfqonKSWNsaLgTBeK,If I Told You,Darius Rucker,212320,61,0.308,0.532,0.64,-6.684,84.029
7lxZbmtC6SkUc2yXBgDOdO,"On Everything (feat. Travis Scott, Rick Ross & Big Sean)",DJ Khaled,233293,38,0.267,0.542,0.755,-3.68,168.22
7gwLQ4tZ5UdZ7qNcDyJ8wr,Cold (feat. Future),Maroon 5,234308,65,0.412,0.693,0.717,-6.346,99.836
39pS70eeDvyCAF3t8NAlVV,Good Drank,2 Chainz,222706,59,0.37,0.836,0.776,-0.804,130.033
7Fa5UNizycSms5jP3SQD3F,Shining (feat. Beyoncé & Jay-Z),DJ Khaled,284000,53,0.575,0.768,0.807,-5.508,112.001
0wI7QkCcs8FUQE1OkXUIqd,Scars To Your Beautiful,Alessia Cara,230240,80,0.451,0.573,0.739,-5.74,97.085
7floNISpH8VF4z4459Qo18,Look At Me!,XXXTENTACION,126345,83,0.349,0.763,0.726,-6.405,139.059
7AAnFzBtOlgoYceCQoLRUR,First Day Out,Kodak Black,180000,52,0.504,0.806,0.557,-6.633,140.011
0jyYstiiibkN6xlS7INejg,My Old Man,Zac Brown Band,227222,57,0.3,0.639,0.196,-11.478,143.907
1HOUzEsetdIPSpAgRPhZQt,Nobody Else but You,Trey Songz,229013,58,0.263,0.708,0.612,-6.379,139.913
1fnRwgZLgAYMM1dVL1oqwG,Real Hitta (feat. Kodak Black),Plies,231673,52,0.333,0.559,0.531,-6.981,144.367
6mapJIPnQ23RTAevUoE0DL,Swang,Rae Sremmurd,208120,76,0.166,0.681,0.314,-9.319,139.992
2lFtnEmkIPm2ClN55e2chV,Black,Dierks Bentley,211160,63,0.605,0.652,0.654,-6.69,120.019
5C6uh95eAL0RBTSGXKQwvk,Hometown Girl,Josh Turner,215080,65,0.44,0.502,0.792,-5.473,155.902
6UjfByV1lDLW0SOVQA4NAi,Gyalchester,Drake,189229,70,0.122,0.877,0.391,-8.196,131.018
5knuzwU65gJK7IF5yJsuaW,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,251088,77,0.742,0.72,0.763,-4.068,101.965
1iTWoKAdilGEmit6xhQZje,Peek A Boo,Lil Yachty,247612,49,0.284,0.957,0.593,-6.982,127.027
2XaInsPPUkZRkY4uFJ3AHK,Met Gala (feat. Offset),Gucci Mane,209142,60,0.352,0.817,0.587,-6.502,140.062
3ebXMykcMXOcLeJ9xZ17XH,Scared to Be Lonely,Martin Garrix,220883,79,0.195,0.584,0.54,-7.786,137.972
72jbDTw1piOOj770jWNeaG,Paris,The Chainsmokers,221506,77,0.219,0.653,0.658,-6.428,99.99
3Jrs7cC2OJNlNSy9VnDOMZ,Somethin Tells Me,Bryson Tiller,194266,55,0.435,0.735,0.588,-7.197,90.002
4qknM1pQz53QOyfDVTjcM9,Me Enamoré,Shakira,226893,70,0.948,0.74,0.879,-2.251,103.71
2rUwQj4SWaP2anuGDtNpYR,Self-Made,Bryson Tiller,167853,57,0.533,0.932,0.702,-3.459,143.001
5GG3knKdxKWrNboRijxeKF,Run Me Dry,Bryson Tiller,169266,65,0.602,0.646,0.756,-9.017,193.88
6jA8HL9i4QGzsj6fjoxp8Y,There for You,Martin Garrix,221904,70,0.13,0.611,0.644,-7.607,105.969
4IdAIZRVkwuQQnHpi529cn,No Longer Friends,Bryson Tiller,134746,56,0.377,0.651,0.663,-7.78,114.137
4xTNksNuXORn62bGXsGZXd,Deja Vu - The Voice Performance,Lauren Duski,187823,28,0.243,0.433,0.337,-6.386,71.569
35ap6ekPdkGkiUkWfWhZB4,Money On You - The Voice Performance,Chris Blue,194663,22,0.514,0.629,0.723,-5.988,101.016
7qvxFz3JodM0A7xEM7k3YD,Chained To The Rhythm,Katy Perry,237733,71,0.471,0.562,0.8,-5.404,95.029
77lGafvlU68CeHgB2pkHC9,At My Best (feat. Hailee Steinfeld),Machine Gun Kelly,199973,59,0.237,0.524,0.772,-6.696,169.855
1HQtmjBwA4257dxNTvG5Rt,The Dance - The Voice Performance,Lauren Duski,210732,20,0.193,0.465,0.446,-5.515,132.022
7A8OfzqXBHYGk61FZTHoeo,Boy,Lee Brice,198973,65,0.383,0.498,0.408,-7.946,78.942
6Wo5YxkdXgwzKQZbDg2r17,Either Way,Chris Stapleton,248053,63,0.278,0.655,0.0645,-14.765,129.399
4T5Z4mbTe7kuGqgLpaRtTh,Any Ol' Barstool,Jason Aldean,203293,65,0.499,0.536,0.722,-4.163,143.78
5oO3drDxtziYU2H1X23ZIp,Love On The Brain,Rihanna,224000,86,0.378,0.509,0.637,-4.83,172.006
5tFep7dXGd7vEJ668wTPux,Both (feat. Drake),Gucci Mane,190311,70,0.344,0.85,0.405,-7.509,139.976
3dhjNA0jGA8vHBQ1VdD6vV,I Feel It Coming,The Weeknd,269186,82,0.585,0.773,0.819,-5.946,92.987
55n9yjI6qqXh5F2mYvUc2y,I Don’t Wanna Live Forever (Fifty Shades Darker),Taylor Swift,247160,83,0.106,0.731,0.445,-8.418,117.97
0SGkqnVQo9KPytSri1H6cF,Bounce Back,Big Sean,222360,71,0.273,0.78,0.575,-5.628,81.502
48tAdjG4ng2JfECa7OQujk,The Weekend,Brantley Gilbert,187760,64,0.692,0.511,0.812,-4.763,81.992
4AtZRwSR8BOTTQg5ihSggt,PRBLMS,6LACK,246773,72,0.139,0.417,0.58,-4.574,68.58
2WaOQWSv0D1tZNxyLvnGAI,Yeah Boy,Kelsea Ballerini,194413,58,0.496,0.589,0.809,-5.292,88.965
1Eck97uRMlprKOOJN9oO1E,Good Life (with G-Eazy & Kehlani),G-Eazy,225525,59,0.573,0.565,0.771,-5.22,168.385
6t2ubAB4iSYOuIpRAOGd4t,Cake - Challenge Version,Various Artists,157164,57,0.687,0.786,0.854,-4.247,105.078
6cl1vl6OU6RLr1C56wOn21,Ghost In This House - The Voice Performance,Lauren Duski,212757,18,0.325,0.368,0.478,-4.978,167.526
7cGFbx7MP0H23iHZTZpqMM,Everybody,Logic,162346,65,0.773,0.885,0.94,-5.908,110.005
0QZ5yyl6B6utIWkxeBDxQN,The Night We Met,Lord Huron,208211,81,0.1,0.545,0.366,-9.51,86.997
0afhq8XCExXpqazXczTSve,Galway Girl,Ed Sheeran,170826,81,0.781,0.624,0.876,-3.374,99.943
0Fv5N0cHBsl4bzCbollCAS,Moves,Big Sean,142906,59,0.38,0.812,0.522,-5.287,75.524
5eCkuGPZNl4mISFNPgr3Dd,Down,Marian Hill,197773,58,0.0661,0.678,0.357,-14.712,113.301
2Gl0FzuLxflY6nPifJp5Dr,First Time,Kygo,193511,68,0.679,0.633,0.592,-7.245,90.066
1KhljCoJ2TgDEldnnfTHHc,Party (feat. Usher & Gucci Mane),Chris Brown,221177,67,0.316,0.762,0.576,-4.951,142.096
4BHSjbYylfOH5WAGusDyni,YAH.,Kendrick Lamar,160293,67,0.648,0.67,0.7,-7.893,69.986
5kRPPEWFJIMox5qIkQkiz5,Sweet Creature,Harry Styles,224866,77,0.228,0.427,0.262,-8.541,104.085
6yHkPtl6UQ7RjtJLBPzbJw,Selfish (feat. Rihanna),Future,251422,60,0.0913,0.415,0.369,-10.044,95.746
2L6orAlH8tBhiFTumIfMyF,Call on Me - Ryan Riback Remix,Starley,222040,64,0.717,0.67,0.838,-4.031,104.998
0AS63m1wHv9n4VVRizK6Hc,Mercy,Shawn Mendes,208733,82,0.356,0.555,0.662,-4.952,148.128
0mt02gJ425Xjm7c3jYkOBn,Lust For Life (with The Weeknd),Lana Del Rey,264066,75,0.262,0.504,0.655,-8.644,99.982
2LTlO3NuNVN70lp2ZbVswF,FEEL.,Kendrick Lamar,214826,69,0.553,0.746,0.798,-8.382,109.968
6IZvVAP7VPPnsGX6bvgkqg,PRIDE.,Kendrick Lamar,275253,85,0.37,0.665,0.535,-7.056,138.842
06FCvd7rrRcF3DdvWH5Isp,LUST.,Kendrick Lamar,307880,66,0.566,0.678,0.562,-9.197,94.241
000xQL6tZNLJzIrtIgxqSl,Still Got Time (feat. PARTYNEXTDOOR),ZAYN,188490,60,0.524,0.748,0.627,-6.029,120.963
6ie2Bw3xLj2JcGowOlcMhb,Green Light,Lorde,234652,75,0.253,0.594,0.721,-7.812,128.942
0w5Bdu51Ka25Pf3hojsKHh,Hard Times,Paramore,182693,76,0.916,0.695,0.818,-5.379,119.965
23luOrEVHMfoX0AhfbQuS6,FEAR.,Kendrick Lamar,460573,68,0.434,0.588,0.479,-7.039,150.414
7KcGEssn7BnJdTgildK5y0,No Frauds,Nicki Minaj,272453,60,0.432,0.867,0.558,-6.975,139.061
5p3NP9mQblDsVJLdfNZJ3I,GOD.,Kendrick Lamar,248826,63,0.205,0.706,0.557,-5.8,132.98
6I6NX6tjGsxFAsIfGzY9lJ,Deja Vu,J. Cole,264746,74,0.181,0.657,0.421,-11.378,174.063
1n4jwRVXdkK2U34nBDUKKT,BLOOD.,Kendrick Lamar,118066,63,0.494,0.357,0.238,-16.78,156.907
7f08qp3HROTkfrtNpiYGGo,Dirt On My Boots,Jon Pardi,201893,78,0.531,0.683,0.796,-4.179,90.031
0y9uTzK9cNKSAEHnpeRG8C,DUCKWORTH.,Kendrick Lamar,248613,73,0.632,0.552,0.731,-6.873,174.516
1Lo0QY9cvc8sUB2vnIOxDT,Fast Car,Luke Combs,265493,91,0.67,0.712,0.603,-5.52,97.994
7BKUWh5sdtdS17crohRe4L,Black SpiderMan,Logic,331266,54,0.336,0.611,0.867,-5.298,140.032
343YBumqHu19cGoGARUTsd,Fake Love,Drake,210937,75,0.613,0.928,0.481,-9.35,134.007
77hjM9bMmgfTGJXv14UFmi,Play That Song,Train,243253,67,0.482,0.392,0.825,-2.068,98.959
05KOgYg8PGeJyyWBPi5ja8,Free Smoke,Drake,218673,65,0.203,0.736,0.491,-6.892,141.979
4nxgA1nvXvTkmsBY0vJV57,Road Less Traveled,Lauren Alaina,216266,64,0.27,0.611,0.886,-4.673,112.988
7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd,244684,84,0.202,0.522,0.641,-6.287,87.51
4GkkxswcdEt1tkSyiRzgnC,Draco,Future,225134,61,0.165,0.804,0.456,-7.44,130.014
2XlHu0HcujBCkWMdIAvrqt,Blem,Drake,216557,67,0.375,0.726,0.535,-7.804,98.067
4JjIIBNoho0V2gZjH4nEzR,Think a Little Less,Michael Ray,176986,60,0.527,0.521,0.805,-4.481,141.967
6n3HGiq4v35D6eFOSwqYuo,Teenage Fever,Drake,219692,82,0.144,0.766,0.283,-10.33,97.04
2flWhcGYxQHhb1EeeU2dOL,Bar at the End of the World,Kenny Chesney,207306,55,0.687,0.529,0.8,-3.726,100.035
1ehPJRt49h6N0LoryqKZXq,How Far I'll Go - Alessia Cara Version,Various Artists,175506,67,0.148,0.31,0.54,-9.629,180.994
7dZ1Odmx9jWIweQSatnRqo,Million Reasons,Lady Gaga,205280,78,0.154,0.666,0.423,-8.012,129.89
4jL6WWKFDqCOPo2hC3VhSS,Water Under the Bridge,Adele,240439,71,0.538,0.59,0.833,-6.503,94.963
1PSBzsahR2AKwLJgx8ehBj,Bad Things (with Camila Cabello),Machine Gun Kelly,239293,73,0.305,0.697,0.691,-4.757,137.853
421ebjYqaIXEG2KloTbXlH,Speak to a Girl,Tim McGraw,232160,48,0.222,0.466,0.504,-7.456,151.719
4ckQIgBy1gVeevf7UAereE,Tin Man,Miranda Lambert,259279,59,0.292,0.425,0.372,-10.92,79.456
0xl1w2q4VLojeXp4JfazPL,Sacrifices,Drake,307593,62,0.532,0.903,0.439,-11.813,139.112
16dXg2YuFOxwDC3cTf5jde,Conscience (feat. Future),Kodak Black,219753,53,0.132,0.666,0.693,-3.638,159.972
60APt5N2NRaKWf5xzJdzyC,"Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",Calvin Harris,229160,61,0.713,0.784,0.728,-4.549,110.165
7y6c07pgjZvtHI9kuMVqk1,Get It Together,Drake,250337,73,0.849,0.781,0.721,-9.133,123.011
6CfrYuD3YRDYdYvH9jNtXY,No Long Talk,Drake,149568,60,0.578,0.913,0.608,-6.839,97.063
2jTujnt0y344ai1rNOywgr,KMT,Drake,162637,65,0.0906,0.875,0.6,-6.818,119.987
2fkeWbM6iqTw7oGHTYm2lw,4422,Drake,186293,67,0.19,0.609,0.229,-12.36,111.887
13e6f8t7RKXuxZ0JdaaJRG,Jorja Interlude,Drake,107673,68,0.237,0.735,0.373,-10.478,123.081
76gUmNLXGQVOsGhfcshkFP,Madiba Riddim,Drake,205162,66,0.33,0.839,0.521,-10.45,105.992
7bJ4mu7MHa3rHiNyKjOoSl,Ice Melts,Drake,250770,60,0.598,0.813,0.551,-7.605,124.957
2KvHC9z14GSl4YpkNMX384,Do Not Disturb,Drake,283550,77,0.454,0.618,0.693,-5.943,170.982
28irpKCCK9nn9DZSik2zEx,Glow,Drake,206119,57,0.432,0.688,0.384,-8.824,162.098
4F7A0DXBrmUAkp32uenhZt,Party Monster,The Weeknd,249213,84,0.218,0.573,0.63,-8.389,77.525
6MbH1QiphMCPTqVEVC7UYi,Nothings Into Somethings,Drake,153724,64,0.256,0.766,0.234,-7.544,96.882
0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,DJ Snake,205946,86,0.163,0.649,0.716,-5.371,99.988
2Na0z2gfN67Rzf0vp74Wi3,Lose You,Drake,305373,63,0.378,0.526,0.583,-9.172,89.837
5JUu0unA8VwhTZ9LkMWUVI,Since Way Back,Drake,368035,61,0.222,0.468,0.266,-11.121,153.294
