,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
87,"[{'label': 'NEU', 'score': 0.9530921578407288}]","[{'label': 'NEU', 'score': 0.9330848455429077}]","[{'label': 'NEU', 'score': 0.9528543949127197}]","[{'label': 'NEU', 'score': 0.9014363288879395}]","[{'label': 'NEU', 'score': 0.9532274007797241}]","[{'label': 'NEU', 'score': 0.8658251166343689}]","[{'label': 'NEU', 'score': 0.9197300672531128}]","[{'label': 'NEU', 'score': 0.9348661303520203}]","[{'label': 'NEU', 'score': 0.8663765788078308}]","[{'label': 'NEU', 'score': 0.9181855320930481}]","[{'label': 'NEU', 'score': 0.955801784992218}]","[{'label': 'NEU', 'score': 0.8751182556152344}]","[{'label': 'NEU', 'score': 0.9395793676376343}]","[{'label': 'NEU', 'score': 0.918931245803833}]","[{'label': 'NEU', 'score': 0.9016421437263489}]","[{'label': 'NEU', 'score': 0.9322388768196106}]","[{'label': 'NEU', 'score': 0.9246521592140198}]","[{'label': 'NEU', 'score': 0.8897740244865417}]","[{'label': 'NEU', 'score': 0.8423796892166138}]","[{'label': 'NEU', 'score': 0.9597341418266296}]","[{'label': 'NEU', 'score': 0.9305111169815063}]","[{'label': 'NEU', 'score': 0.9422513842582703}]","[{'label': 'NEU', 'score': 0.8879521489143372}]","[{'label': 'NEU', 'score': 0.9469072818756104}]","[{'label': 'NEU', 'score': 0.9573501348495483}]",
88,"[{'label': 'NEU', 'score': 0.8403813242912292}]","[{'label': 'NEU', 'score': 0.9084327816963196}]","[{'label': 'NEU', 'score': 0.9332777857780457}]","[{'label': 'NEG', 'score': 0.8577427864074707}]","[{'label': 'NEG', 'score': 0.6280509829521179}]","[{'label': 'NEG', 'score': 0.8821491599082947}]","[{'label': 'NEU', 'score': 0.9419447779655457}]","[{'label': 'NEU', 'score': 0.9497036337852478}]","[{'label': 'NEU', 'score': 0.8370964527130127}]","[{'label': 'NEU', 'score': 0.8400974869728088}]","[{'label': 'NEU', 'score': 0.9319130778312683}]","[{'label': 'NEU', 'score': 0.9032182693481445}]","[{'label': 'NEU', 'score': 0.5853650569915771}]","[{'label': 'NEU', 'score': 0.9424221515655518}]","[{'label': 'NEU', 'score': 0.9183005094528198}]","[{'label': 'NEU', 'score': 0.9386395812034607}]","[{'label': 'NEU', 'score': 0.6394477486610413}]","[{'label': 'NEU', 'score': 0.8750856518745422}]","[{'label': 'NEU', 'score': 0.9294806122779846}]","[{'label': 'NEU', 'score': 0.9248709082603455}]","[{'label': 'NEU', 'score': 0.9288458824157715}]","[{'label': 'NEU', 'score': 0.919856071472168}]","[{'label': 'NEU', 'score': 0.930037260055542}]","[{'label': 'NEU', 'score': 0.8749983906745911}]","[{'label': 'NEU', 'score': 0.826935887336731}]",
89,"[{'label': 'NEU', 'score': 0.6057633757591248}]","[{'label': 'NEU', 'score': 0.9015976786613464}]","[{'label': 'NEU', 'score': 0.7408084273338318}]","[{'label': 'NEU', 'score': 0.9561604857444763}]","[{'label': 'NEU', 'score': 0.9408015608787537}]","[{'label': 'NEU', 'score': 0.6650816798210144}]","[{'label': 'NEU', 'score': 0.9383264183998108}]","[{'label': 'NEU', 'score': 0.9413270950317383}]","[{'label': 'NEU', 'score': 0.9193032383918762}]","[{'label': 'NEU', 'score': 0.88795006275177}]","[{'label': 'NEU', 'score': 0.7420018911361694}]","[{'label': 'NEU', 'score': 0.8466181755065918}]","[{'label': 'POS', 'score': 0.6400034427642822}]","[{'label': 'NEU', 'score': 0.7919638156890869}]","[{'label': 'NEU', 'score': 0.7748090624809265}]","[{'label': 'NEU', 'score': 0.8936200737953186}]","[{'label': 'NEU', 'score': 0.9596496820449829}]","[{'label': 'POS', 'score': 0.708211362361908}]","[{'label': 'NEU', 'score': 0.6522836685180664}]","[{'label': 'NEU', 'score': 0.9419050216674805}]","[{'label': 'NEU', 'score': 0.931119978427887}]","[{'label': 'NEG', 'score': 0.48963484168052673}]","[{'label': 'NEU', 'score': 0.9024235606193542}]","[{'label': 'NEU', 'score': 0.9294806122779846}]","[{'label': 'NEU', 'score': 0.8370964527130127}]",
90,"[{'label': 'NEU', 'score': 0.8455071449279785}]","[{'label': 'NEU', 'score': 0.7409253120422363}]","[{'label': 'NEU', 'score': 0.7632750272750854}]","[{'label': 'NEU', 'score': 0.8639217615127563}]","[{'label': 'NEU', 'score': 0.8822454214096069}]","[{'label': 'NEU', 'score': 0.9261259436607361}]","[{'label': 'NEU', 'score': 0.9309553503990173}]","[{'label': 'NEU', 'score': 0.9388008713722229}]","[{'label': 'NEU', 'score': 0.8819863796234131}]","[{'label': 'NEU', 'score': 0.9604786038398743}]","[{'label': 'NEU', 'score': 0.9196263551712036}]","[{'label': 'NEU', 'score': 0.9609290361404419}]","[{'label': 'NEU', 'score': 0.9404929280281067}]","[{'label': 'NEU', 'score': 0.9446567893028259}]","[{'label': 'NEU', 'score': 0.9329973459243774}]","[{'label': 'NEU', 'score': 0.9419962763786316}]","[{'label': 'NEU', 'score': 0.7957672476768494}]","[{'label': 'NEU', 'score': 0.8601322174072266}]","[{'label': 'NEU', 'score': 0.8966253399848938}]","[{'label': 'NEU', 'score': 0.9513243436813354}]","[{'label': 'NEU', 'score': 0.9422097206115723}]","[{'label': 'NEU', 'score': 0.9493716359138489}]","[{'label': 'NEU', 'score': 0.9512074589729309}]",,,
91,"[{'label': 'NEU', 'score': 0.9419410824775696}]","[{'label': 'NEU', 'score': 0.9096402525901794}]","[{'label': 'NEU', 'score': 0.9620524644851685}]","[{'label': 'NEU', 'score': 0.9466912150382996}]","[{'label': 'NEU', 'score': 0.8513146042823792}]","[{'label': 'NEU', 'score': 0.8898532390594482}]","[{'label': 'NEU', 'score': 0.9713071584701538}]","[{'label': 'NEU', 'score': 0.9416044354438782}]","[{'label': 'NEU', 'score': 0.9462958574295044}]","[{'label': 'NEG', 'score': 0.5989894270896912}]","[{'label': 'NEU', 'score': 0.9472686052322388}]","[{'label': 'NEU', 'score': 0.9513243436813354}]","[{'label': 'NEU', 'score': 0.9438524842262268}]","[{'label': 'NEU', 'score': 0.9386246800422668}]","[{'label': 'NEU', 'score': 0.9419962763786316}]","[{'label': 'NEU', 'score': 0.9485124349594116}]","[{'label': 'NEU', 'score': 0.7957672476768494}]","[{'label': 'NEU', 'score': 0.9177618622779846}]","[{'label': 'NEU', 'score': 0.891281247138977}]","[{'label': 'NEU', 'score': 0.9012662768363953}]","[{'label': 'NEU', 'score': 0.7153567671775818}]","[{'label': 'NEU', 'score': 0.9183545112609863}]","[{'label': 'NEU', 'score': 0.5355460047721863}]","[{'label': 'NEU', 'score': 0.9344874620437622}]","[{'label': 'NEU', 'score': 0.9307565093040466}]",
92,"[{'label': 'NEU', 'score': 0.9119228720664978}]","[{'label': 'NEU', 'score': 0.8903169631958008}]","[{'label': 'NEU', 'score': 0.9485896825790405}]","[{'label': 'NEU', 'score': 0.9299571514129639}]","[{'label': 'NEU', 'score': 0.9178710579872131}]","[{'label': 'NEU', 'score': 0.9389996528625488}]","[{'label': 'NEU', 'score': 0.9185395836830139}]","[{'label': 'NEU', 'score': 0.9072763323783875}]","[{'label': 'NEU', 'score': 0.9488592147827148}]","[{'label': 'NEU', 'score': 0.9136695861816406}]","[{'label': 'NEU', 'score': 0.9611759185791016}]","[{'label': 'NEU', 'score': 0.9067893028259277}]","[{'label': 'NEU', 'score': 0.9569337964057922}]","[{'label': 'NEU', 'score': 0.9246565103530884}]","[{'label': 'NEU', 'score': 0.9550910592079163}]","[{'label': 'NEU', 'score': 0.9388388991355896}]","[{'label': 'NEU', 'score': 0.8790615797042847}]","[{'label': 'NEU', 'score': 0.8955235481262207}]","[{'label': 'NEU', 'score': 0.9394877552986145}]","[{'label': 'POS', 'score': 0.9539096355438232}]","[{'label': 'POS', 'score': 0.894994854927063}]","[{'label': 'NEU', 'score': 0.9318876266479492}]","[{'label': 'NEU', 'score': 0.9362256526947021}]","[{'label': 'NEU', 'score': 0.9488800168037415}]","[{'label': 'NEU', 'score': 0.9181497097015381}]",
93,"[{'label': 'NEU', 'score': 0.952171802520752}]","[{'label': 'NEU', 'score': 0.8905500173568726}]","[{'label': 'NEU', 'score': 0.9093451499938965}]","[{'label': 'NEU', 'score': 0.7660054564476013}]","[{'label': 'NEU', 'score': 0.8501837849617004}]","[{'label': 'NEU', 'score': 0.8434703946113586}]","[{'label': 'NEU', 'score': 0.8779165148735046}]","[{'label': 'NEU', 'score': 0.9449333548545837}]","[{'label': 'NEU', 'score': 0.905430018901825}]","[{'label': 'NEU', 'score': 0.9544409513473511}]","[{'label': 'NEU', 'score': 0.8955235481262207}]","[{'label': 'NEU', 'score': 0.8885429501533508}]","[{'label': 'NEU', 'score': 0.9119228720664978}]","[{'label': 'NEU', 'score': 0.9443882703781128}]","[{'label': 'NEU', 'score': 0.9500518441200256}]","[{'label': 'NEU', 'score': 0.8750856518745422}]","[{'label': 'NEU', 'score': 0.7680377960205078}]","[{'label': 'NEU', 'score': 0.9584051966667175}]","[{'label': 'NEU', 'score': 0.9104877710342407}]","[{'label': 'NEU', 'score': 0.8521732687950134}]","[{'label': 'NEU', 'score': 0.931979238986969}]","[{'label': 'NEU', 'score': 0.8822454214096069}]","[{'label': 'NEU', 'score': 0.9217218160629272}]","[{'label': 'NEU', 'score': 0.8816573023796082}]","[{'label': 'NEU', 'score': 0.9471999406814575}]",
94,"[{'label': 'NEU', 'score': 0.8759469985961914}]","[{'label': 'NEU', 'score': 0.8501837849617004}]","[{'label': 'NEU', 'score': 0.8988199830055237}]","[{'label': 'NEU', 'score': 0.9570145606994629}]","[{'label': 'NEG', 'score': 0.6239028573036194}]","[{'label': 'NEU', 'score': 0.801156759262085}]","[{'label': 'NEU', 'score': 0.8519609570503235}]","[{'label': 'NEU', 'score': 0.9515811204910278}]","[{'label': 'NEU', 'score': 0.9266365170478821}]","[{'label': 'NEU', 'score': 0.7680377960205078}]","[{'label': 'NEU', 'score': 0.9407587051391602}]","[{'label': 'NEU', 'score': 0.7472385168075562}]","[{'label': 'NEU', 'score': 0.8955235481262207}]","[{'label': 'NEU', 'score': 0.8634198904037476}]","[{'label': 'NEU', 'score': 0.9470385313034058}]","[{'label': 'NEU', 'score': 0.7714322209358215}]","[{'label': 'NEU', 'score': 0.8719549775123596}]","[{'label': 'NEU', 'score': 0.9431671500205994}]","[{'label': 'POS', 'score': 0.5051947236061096}]","[{'label': 'NEU', 'score': 0.9541582465171814}]","[{'label': 'NEU', 'score': 0.8801189064979553}]","[{'label': 'NEU', 'score': 0.9361416697502136}]","[{'label': 'NEU', 'score': 0.8779960870742798}]","[{'label': 'NEU', 'score': 0.9148836731910706}]","[{'label': 'NEU', 'score': 0.6057633757591248}]",
95,"[{'label': 'NEU', 'score': 0.7418259382247925}]","[{'label': 'NEU', 'score': 0.9324390888214111}]","[{'label': 'NEU', 'score': 0.9363372325897217}]","[{'label': 'NEU', 'score': 0.873066782951355}]","[{'label': 'POS', 'score': 0.8001965284347534}]","[{'label': 'NEU', 'score': 0.5880728960037231}]","[{'label': 'NEU', 'score': 0.9398435354232788}]","[{'label': 'NEU', 'score': 0.9212400913238525}]","[{'label': 'NEU', 'score': 0.8868278861045837}]","[{'label': 'NEU', 'score': 0.9375032186508179}]","[{'label': 'NEG', 'score': 0.5616356134414673}]","[{'label': 'NEU', 'score': 0.9251086711883545}]","[{'label': 'NEU', 'score': 0.9266365170478821}]","[{'label': 'NEU', 'score': 0.8748302459716797}]","[{'label': 'NEU', 'score': 0.9056215882301331}]","[{'label': 'NEU', 'score': 0.9037446975708008}]","[{'label': 'NEU', 'score': 0.9474921226501465}]","[{'label': 'NEU', 'score': 0.9364063143730164}]","[{'label': 'NEU', 'score': 0.9318876266479492}]","[{'label': 'NEU', 'score': 0.9436019062995911}]","[{'label': 'NEU', 'score': 0.9412662386894226}]","[{'label': 'NEU', 'score': 0.9290288090705872}]","[{'label': 'NEU', 'score': 0.9290838837623596}]","[{'label': 'NEU', 'score': 0.8917430639266968}]","[{'label': 'NEU', 'score': 0.9070289134979248}]",
96,"[{'label': 'NEU', 'score': 0.9748857021331787}]","[{'label': 'NEU', 'score': 0.9377275705337524}]","[{'label': 'NEU', 'score': 0.9609794616699219}]","[{'label': 'NEU', 'score': 0.9455212950706482}]","[{'label': 'NEG', 'score': 0.5690022706985474}]","[{'label': 'NEU', 'score': 0.929276704788208}]","[{'label': 'NEU', 'score': 0.9296754002571106}]","[{'label': 'NEU', 'score': 0.9045372605323792}]","[{'label': 'NEU', 'score': 0.9527589678764343}]","[{'label': 'NEU', 'score': 0.9333325028419495}]","[{'label': 'NEU', 'score': 0.9530237913131714}]","[{'label': 'NEU', 'score': 0.9359927773475647}]","[{'label': 'NEU', 'score': 0.8286834359169006}]","[{'label': 'NEU', 'score': 0.898037314414978}]","[{'label': 'NEU', 'score': 0.8434703946113586}]","[{'label': 'NEU', 'score': 0.918718695640564}]","[{'label': 'NEU', 'score': 0.9067893028259277}]","[{'label': 'NEU', 'score': 0.9280641078948975}]","[{'label': 'NEU', 'score': 0.8396433591842651}]","[{'label': 'NEU', 'score': 0.8971238136291504}]","[{'label': 'NEU', 'score': 0.9363452792167664}]","[{'label': 'NEU', 'score': 0.9037793874740601}]","[{'label': 'NEU', 'score': 0.963908314704895}]","[{'label': 'NEU', 'score': 0.9276195168495178}]","[{'label': 'NEU', 'score': 0.9043014049530029}]",
97,"[{'label': 'NEU', 'score': 0.9210335612297058}]","[{'label': 'NEU', 'score': 0.7732058167457581}]","[{'label': 'NEU', 'score': 0.9595441818237305}]","[{'label': 'NEU', 'score': 0.9048374891281128}]","[{'label': 'NEU', 'score': 0.8328128457069397}]","[{'label': 'NEG', 'score': 0.7739708423614502}]","[{'label': 'NEU', 'score': 0.9069072008132935}]","[{'label': 'NEU', 'score': 0.5011753439903259}]","[{'label': 'NEU', 'score': 0.9099392294883728}]","[{'label': 'NEU', 'score': 0.8742039203643799}]","[{'label': 'NEU', 'score': 0.9566540122032166}]","[{'label': 'NEU', 'score': 0.945334255695343}]","[{'label': 'NEU', 'score': 0.9297707080841064}]","[{'label': 'NEU', 'score': 0.9590905904769897}]","[{'label': 'NEU', 'score': 0.9521180987358093}]","[{'label': 'NEU', 'score': 0.9539321064949036}]","[{'label': 'NEU', 'score': 0.9559578895568848}]","[{'label': 'NEU', 'score': 0.9377275705337524}]","[{'label': 'NEU', 'score': 0.9555332064628601}]","[{'label': 'NEU', 'score': 0.9483816027641296}]","[{'label': 'NEU', 'score': 0.9583840370178223}]","[{'label': 'NEU', 'score': 0.9504615068435669}]","[{'label': 'NEU', 'score': 0.9528754949569702}]","[{'label': 'NEU', 'score': 0.8773744702339172}]","[{'label': 'NEU', 'score': 0.9417250752449036}]",
98,"[{'label': 'NEU', 'score': 0.9373973608016968}]","[{'label': 'NEG', 'score': 0.8841338753700256}]","[{'label': 'NEU', 'score': 0.9365023970603943}]","[{'label': 'NEU', 'score': 0.9517036080360413}]","[{'label': 'NEU', 'score': 0.94688481092453}]","[{'label': 'NEU', 'score': 0.6365205645561218}]","[{'label': 'NEU', 'score': 0.9353184103965759}]","[{'label': 'NEU', 'score': 0.9027819037437439}]","[{'label': 'NEU', 'score': 0.916999101638794}]","[{'label': 'NEU', 'score': 0.8307594656944275}]","[{'label': 'NEU', 'score': 0.9302161931991577}]","[{'label': 'NEU', 'score': 0.9231857061386108}]","[{'label': 'NEU', 'score': 0.8765470385551453}]","[{'label': 'NEU', 'score': 0.9245389103889465}]","[{'label': 'NEU', 'score': 0.9023740291595459}]","[{'label': 'NEU', 'score': 0.9500744342803955}]","[{'label': 'NEU', 'score': 0.9385101199150085}]","[{'label': 'NEU', 'score': 0.9247884154319763}]","[{'label': 'NEU', 'score': 0.9469516277313232}]","[{'label': 'NEU', 'score': 0.8835607767105103}]","[{'label': 'NEU', 'score': 0.5665827393531799}]","[{'label': 'NEU', 'score': 0.6603924036026001}]","[{'label': 'NEU', 'score': 0.9045372605323792}]","[{'label': 'NEU', 'score': 0.9152848124504089}]","[{'label': 'NEU', 'score': 0.9438971877098083}]",
99,"[{'label': 'NEU', 'score': 0.9389683604240417}]","[{'label': 'POS', 'score': 0.5131181478500366}]","[{'label': 'NEU', 'score': 0.7875198721885681}]","[{'label': 'NEU', 'score': 0.9388728141784668}]","[{'label': 'NEU', 'score': 0.9123633503913879}]","[{'label': 'NEU', 'score': 0.813639223575592}]","[{'label': 'NEU', 'score': 0.8688130378723145}]","[{'label': 'POS', 'score': 0.5169808864593506}]","[{'label': 'NEU', 'score': 0.5398985743522644}]","[{'label': 'NEU', 'score': 0.7086139917373657}]","[{'label': 'NEU', 'score': 0.9645436406135559}]","[{'label': 'POS', 'score': 0.8803249001502991}]","[{'label': 'NEU', 'score': 0.8862940073013306}]","[{'label': 'NEU', 'score': 0.9682665467262268}]","[{'label': 'NEU', 'score': 0.8256636261940002}]","[{'label': 'POS', 'score': 0.9911652207374573}]","[{'label': 'POS', 'score': 0.9904918074607849}]","[{'label': 'NEU', 'score': 0.9087287783622742}]","[{'label': 'NEU', 'score': 0.8936200737953186}]","[{'label': 'NEU', 'score': 0.8374545574188232}]","[{'label': 'NEU', 'score': 0.9302161931991577}]","[{'label': 'NEU', 'score': 0.9234815239906311}]","[{'label': 'NEU', 'score': 0.8660266995429993}]","[{'label': 'NEU', 'score': 0.9469516277313232}]","[{'label': 'NEU', 'score': 0.9299814105033875}]",
100,"[{'label': 'NEU', 'score': 0.9487409591674805}]","[{'label': 'NEU', 'score': 0.9461112022399902}]","[{'label': 'NEU', 'score': 0.9201907515525818}]","[{'label': 'NEU', 'score': 0.8830601572990417}]","[{'label': 'NEU', 'score': 0.9257571697235107}]","[{'label': 'NEU', 'score': 0.9358493089675903}]","[{'label': 'NEU', 'score': 0.9647589325904846}]","[{'label': 'NEU', 'score': 0.9462271928787231}]","[{'label': 'NEU', 'score': 0.9408164024353027}]","[{'label': 'NEU', 'score': 0.8913832306861877}]","[{'label': 'NEU', 'score': 0.9520492553710938}]","[{'label': 'NEU', 'score': 0.9391459822654724}]","[{'label': 'NEU', 'score': 0.9402997493743896}]","[{'label': 'NEU', 'score': 0.9283163547515869}]","[{'label': 'NEU', 'score': 0.9547362923622131}]","[{'label': 'NEU', 'score': 0.9418458938598633}]","[{'label': 'NEU', 'score': 0.8532856702804565}]","[{'label': 'NEU', 'score': 0.8318598866462708}]","[{'label': 'NEU', 'score': 0.8997921347618103}]","[{'label': 'NEU', 'score': 0.9556146264076233}]","[{'label': 'NEU', 'score': 0.9327196478843689}]","[{'label': 'NEU', 'score': 0.955711305141449}]","[{'label': 'NEU', 'score': 0.9550633430480957}]","[{'label': 'NEU', 'score': 0.793930172920227}]","[{'label': 'NEU', 'score': 0.9236013889312744}]",
101,"[{'label': 'NEU', 'score': 0.9417722225189209}]","[{'label': 'NEU', 'score': 0.9605166912078857}]","[{'label': 'NEU', 'score': 0.9515445232391357}]","[{'label': 'POS', 'score': 0.7295675873756409}]","[{'label': 'NEU', 'score': 0.9484978318214417}]","[{'label': 'POS', 'score': 0.505702555179596}]","[{'label': 'NEU', 'score': 0.5458927154541016}]","[{'label': 'NEU', 'score': 0.8749983906745911}]","[{'label': 'POS', 'score': 0.5945953726768494}]","[{'label': 'NEU', 'score': 0.9299007058143616}]","[{'label': 'NEU', 'score': 0.8859071731567383}]","[{'label': 'NEU', 'score': 0.7321411371231079}]","[{'label': 'NEU', 'score': 0.7317668795585632}]","[{'label': 'NEU', 'score': 0.6664748191833496}]","[{'label': 'NEU', 'score': 0.9327196478843689}]","[{'label': 'NEU', 'score': 0.9295920729637146}]","[{'label': 'NEU', 'score': 0.9067893028259277}]","[{'label': 'NEU', 'score': 0.9310965538024902}]","[{'label': 'NEU', 'score': 0.829716145992279}]","[{'label': 'NEU', 'score': 0.9239301681518555}]","[{'label': 'NEU', 'score': 0.8532856702804565}]",,,,,
102,"[{'label': 'NEU', 'score': 0.9279910922050476}]","[{'label': 'NEU', 'score': 0.922838032245636}]","[{'label': 'NEU', 'score': 0.9008152484893799}]","[{'label': 'NEU', 'score': 0.8434703946113586}]","[{'label': 'NEG', 'score': 0.8752914071083069}]","[{'label': 'NEU', 'score': 0.9291104078292847}]","[{'label': 'NEU', 'score': 0.8948653936386108}]","[{'label': 'NEU', 'score': 0.7449190020561218}]","[{'label': 'NEU', 'score': 0.9041708707809448}]","[{'label': 'NEU', 'score': 0.8966253399848938}]","[{'label': 'NEU', 'score': 0.944943368434906}]","[{'label': 'NEU', 'score': 0.829716145992279}]","[{'label': 'NEU', 'score': 0.9475528001785278}]",,,,,,,,,,,,,
103,"[{'label': 'NEU', 'score': 0.9264720678329468}]","[{'label': 'NEU', 'score': 0.8857353329658508}]","[{'label': 'NEU', 'score': 0.8794360160827637}]","[{'label': 'NEU', 'score': 0.9053409695625305}]","[{'label': 'NEU', 'score': 0.9413270950317383}]","[{'label': 'NEU', 'score': 0.9407557249069214}]","[{'label': 'NEG', 'score': 0.5822165608406067}]","[{'label': 'POS', 'score': 0.9912422895431519}]","[{'label': 'NEU', 'score': 0.9045382142066956}]","[{'label': 'NEU', 'score': 0.9222182631492615}]","[{'label': 'POS', 'score': 0.9890172481536865}]","[{'label': 'NEU', 'score': 0.9150335788726807}]","[{'label': 'NEU', 'score': 0.8842617869377136}]","[{'label': 'NEU', 'score': 0.9402562379837036}]","[{'label': 'NEU', 'score': 0.9541578888893127}]","[{'label': 'NEG', 'score': 0.5511757731437683}]","[{'label': 'NEU', 'score': 0.8944718837738037}]","[{'label': 'NEU', 'score': 0.829716145992279}]","[{'label': 'NEU', 'score': 0.8660351634025574}]","[{'label': 'NEU', 'score': 0.7122684717178345}]","[{'label': 'NEU', 'score': 0.9569167494773865}]","[{'label': 'NEU', 'score': 0.933789074420929}]","[{'label': 'NEU', 'score': 0.9576714038848877}]","[{'label': 'NEU', 'score': 0.8907766938209534}]","[{'label': 'NEU', 'score': 0.8540823459625244}]",
