song,artist,counter
Congratulations,Post Malone Featuring Quavo,"{'yeah': 41, 'uh': 28, 'say': 13, 'ayy': 11, 'hey': 9, 'make': 9, 'since': 7, 'call': 6, 'change': 6, 'ever': 6, 'ball': 6, 'young': 5, 'see': 4, 'nothing': 4, 'congratulation': 4, 'never': 4, 'look': 4, 'know': 4, 'like': 4, 'get': 4, 'mama': 3, 'tv': 3, 'son': 3, 'shit': 3, 'do': 3, 'dream': 3, 'always': 3, 'work': 3, 'hard': 3, 'forgot': 3, 'vacation': 3, 'dedication': 3, 'people': 3, 'hatin': 3, 'baby': 3, 'super': 3, 'bowl': 3, 'huh': 2, 'everyone': 2, 'put': 2, 'could': 2, 'ooh': 2, 'patient': 2, 'everywhere': 2, 'go': 2, 'nigga': 2, 'brr': 2, 'ben': 2, 'big': 2, 'champagne': 2, 'game': 2, 'trap': 2, 'though': 2, 'top': 2, 'huncho': 2, 'friendly': 1, 'jump': 1, 'bentley': 1, 'sound': 1, 'dramatic': 1, 'money': 1, 'savage': 1, 'itch': 1, 'addict': 1, 'surround': 1, 'twenty': 1, 'bad': 1, 'bitch': 1, 'last': 1, 'year': 1, 'wanna': 1, 'act': 1, 'important': 1, 'mean': 1, 'saw': 1, 'dough': 1, 'countin': 1, 'drop': 1, 'everything': 1, 'custom': 1, 'border': 1, 'fuck': 1, 'win': 1, 'lighter': 1, 'sky': 1, 'cent': 1, 'million': 1, 'mind': 1, 'come': 1, 'bullshit': 1, 'side': 1, 'eye': 1, 'oh': 1, 'scream': 1, 'gratulation': 1, 'graduation': 1, 'pick': 1, 'rock': 1, 'someone': 1, 'right': 1, 'situation': 1, 'nothin': 1, 'old': 1, 'franklins': 1, 'cash': 1, 'ring': 1, 'woo': 1, 'life': 1, 'instead': 1, 'pot': 1, 'hoe': 1, 'roll': 1, 'skrrt': 1, 'floor': 1, 'lifestyle': 1, 'post': 1, 'malone': 1, 'play': 1, 'phone': 1, 'houdini': 1}"
Love So Soft,Kelly Clarkson,"{'love': 30, 'soft': 26, 'let': 22, 'want': 7, 'gotta': 6, 'baby': 5, 'hold': 4, 'tight': 4, 'never': 4, 'go': 4, 'give': 4, 'life': 4, 'hey': 3, 'keep': 3, 'wanna': 3, 'nothin': 3, 'break': 3, 'buy': 3, 'sure': 3, 'gonna': 3, 'cost': 3, 'ya': 3, 'rub': 3, 'gon': 3, 'try': 3, 'get': 3, 'hooked': 3, 'know': 3, 'need': 3, 'c': 3, 'mon': 3, 'knock': 2, 'skin': 2, 'careful': 2, 'tell': 2, 'catch': 2, 'close': 2, 'oh': 2, 'every': 1, 'kiss': 1, 'door': 1, 'little': 1, 'touch': 1, 'key': 1, 'twistin': 1, 'unlockin': 1, 'turnin': 1, 'closer': 1, 'think': 1, 'truth': 1, 'doin': 1, 'kind': 1, 'thing': 1, 'protect': 1, 'respect': 1, 'caught': 1, 'yeah': 1}"
Transportin',Kodak Black,"{'yeah': 11, 'get': 10, 'cause': 8, 'nigga': 8, 'bag': 7, 'mixtape': 6, 'like': 5, 'gotta': 4, 'wait': 4, 'make': 4, 'move': 4, 'ridin': 4, 'fuck': 4, 'loaded': 3, 'drinkin': 3, 'tote': 3, 'still': 3, 'foreign': 3, 'steal': 3, 'sporty': 3, 'actin': 3, 'spoil': 3, 'control': 3, 'fraud': 3, 'transportin': 3, 'jansportin': 3, 'drop': 3, 'think': 3, 'woulda': 3, 'repost': 3, 'post': 3, 'shorty': 3, 'morning': 2, 'wanna': 2, 'want': 2, 'hold': 2, 'owe': 2, 'damn': 2, 'keep': 2, 'lick': 2, 'baby': 2, 'pop': 2, 'goin': 2, 'pocket': 1, 'fat': 1, 'call': 1, 'orbit': 1, 'norbit': 1, 'mean': 1, 'load': 1, 'booted': 1, 'pm': 1, 'lil': 1, 'woadie': 1, 'rollie': 1, 'island': 1, 'adventure': 1, 'stay': 1, 'roll': 1, 'tryna': 1, 'dis': 1, 'leave': 1, 'six': 1, 'foot': 1, 'say': 1, 'miss': 1, 'kiss': 1, 'crispy': 1, 'xans': 1, 'dizzy': 1, 'try': 1, 'shy': 1, 'glizzy': 1, 'spendin': 1, 'frisbee': 1, 'read': 1, 'come': 1, 'v': 1, 'speed': 1, 'ballin': 1, 'league': 1, 'glock': 1, 'extend': 1, 'outlet': 1, 'outchea': 1, 'catch': 1, 'yet': 1, 'fly': 1, 'step': 1, 'molly': 1, 'check': 1, 'know': 1, 'floatin': 1, 'dawg': 1, 'gun': 1, 'license': 1, 'let': 1, 'niggas': 1, 'phony': 1, 'condone': 1, 'ham': 1, 'baloney': 1, 'kodak': 1, 'moment': 1, 'buy': 1, 'corner': 1, 'law': 1, 'enforcement': 1, 'man': 1, 'project': 1, 'stroller': 1, 'pushin': 1, 'shawty': 1, 'love': 1, 'choke': 1, 'pussy': 1}"
Ask Me How I Know,Garth Brooks,"{'never': 10, 'start': 9, 'know': 8, 'get': 6, 'hold': 6, 'go': 5, 'one': 4, 'cause': 4, 'day': 3, 'meet': 3, 'girl': 3, 'swore': 3, 'find': 3, 'feelin': 3, 'thing': 3, 'felt': 3, 'spendin': 3, 'time': 3, 'tryin': 3, 'figure': 3, 'fall': 3, 'onto': 3, 'pride': 3, 'buildin': 3, 'wall': 3, 'let': 3, 'inside': 3, 'push': 3, 'away': 3, 'leave': 3, 'beg': 3, 'ask': 3, 'gotta': 2, 'another': 2, 'song': 2, 'stubborn': 1, 'come': 1, 'settle': 1, 'always': 1, 'stick': 1, 'around': 1, 'make': 1, 'rule': 1, 'set': 1, 'way': 1, 'freedom': 1, 'space': 1, 'shake': 1, 'head': 1, 'tell': 1, 'wrong': 1, 'say': 1, 'fool': 1, 'give': 1, 'anything': 1, 'back': 1, 'try': 1, 'best': 1, 'put': 1, 'repeat': 1, 'maybe': 1, 'end': 1, 'like': 1}"
Sauce It Up,Lil Uzi Vert,"{'enough': 24, 'ooh': 19, 'sauce': 18, 'throw': 16, 'goin': 15, 'much': 13, 'dumb': 11, 'ayy': 10, 'hey': 10, 'nut': 9, 'yeah': 9, 'shit': 8, 'go': 6, 'slatt': 6, 'like': 6, 'woah': 5, 'girl': 4, 'one': 3, 'nigga': 3, 'sorry': 3, 'bitch': 3, 'lil': 2, 'uzi': 2, 'vert': 2, 'know': 2, 'enormous': 2, 'keep': 2, 'last': 2, 'call': 2, 'cash': 2, 'shower': 2, 'carti': 2, 'skrrt': 2, 'big': 2, 'get': 2, 'serve': 2, 'let': 2, 'say': 2, 'around': 2, 'think': 2, 'swerve': 2, 'awesome': 2, 'swear': 2, 'stunner': 2, 'steve': 2, 'austin': 2, 'numb': 1, 'great': 1, 'ever': 1, 'every': 1, 'day': 1, 'ballin': 1, 'scorin': 1, 'ball': 1, 'feel': 1, 'important': 1, 'pocket': 1, 'hatin': 1, 'warning': 1, 'meet': 1, 'night': 1, 'fuck': 1, 'morning': 1, 'hang': 1, 'catch': 1, 'maury': 1, 'hello': 1, 'make': 1, 'rain': 1, 'game': 1, 'atari': 1, 'ride': 1, 'harley': 1, 'boy': 1, 'party': 1, 'phone': 1, 'playboi': 1, 'comme': 1, 'des': 1, 'gar': 1, 'ons': 1, 'heart': 1, 'cardi': 1, 'swag': 1, 'lamb': 1, 'rari': 1, 'flexin': 1, 'okay': 1, 'guap': 1, 'chasin': 1, 'knot': 1, 'havin': 1, 'money': 1, 'stackin': 1, 'extravagant': 1, 'traffickin': 1, 'diamond': 1, 'african': 1, 'might': 1, 'matte': 1, 'benz': 1, 'already': 1, 'badder': 1, 'persian': 1, 'rug': 1, 'aladdin': 1, 'nice': 1, 'foreign': 1, 'ho': 1, 'latin': 1, 'could': 1, 'time': 1, 'turn': 1, 'baby': 1, 'yachty': 1, 'wet': 1, 'squirtle': 1, 'walk': 1, 'pigeon': 1, 'toed': 1, 'bird': 1, 'flu': 1, 'brrr': 1, 'love': 1, 'wan': 1, 'hurt': 1, 'man': 1, 'do': 1, 'gotta': 1, 'oh': 1, 'bad': 1, 'exhaustin': 1}"
Rake It Up,Yo Gotti Featuring Nicki Minaj,"{'fuck': 55, 'rake': 39, 'back': 35, 'bag': 16, 'nigga': 10, 'tell': 10, 'hoe': 9, 'break': 8, 'bitch': 8, 'pay': 6, 'pussy': 6, 'beitch': 6, 'get': 5, 'make': 4, 'say': 4, 'know': 4, 'bad': 4, 'wait': 4, 'like': 4, 'ya': 4, 'one': 3, 'stripper': 3, 'check': 3, 'gon': 3, 'ask': 3, 'yo': 3, 'china': 3, 'split': 3, 'money': 2, 'yeah': 2, 'mike': 2, 'phrrr': 2, 'woo': 2, 'a': 2, 'brick': 2, 'still': 2, 'need': 2, 'up': 2, 'cause': 2, 'bring': 2, 'race': 2, 'chyna': 2, 'cut': 2, 'fit': 2, 'ditz': 2, 'oh': 2, 'niggas': 2, 'never': 2, 'word': 2, 'name': 2, 'talkin': 2, 'gossipin': 2, 'rumor': 2, 'ear': 1, 'drummer': 1, 'fool': 1, 'ah': 1, 'strip': 1, 'club': 1, 'anthem': 1, 'young': 1, 'pull': 1, 'aod': 1, 'amg': 1, 'it': 1, 'love': 1, 'first': 1, 'tip': 1, 'twenty': 1, 'thousand': 1, 'already': 1, 'come': 1, 'weather': 1, 'ksh': 1, 'storm': 1, 'ayy': 1, 'vvs': 1, 'charm': 1, 'roc': 1, 'fella': 1, 'chain': 1, 'sendin': 1, 'harlem': 1, 'jay': 1, 'dame': 1, 'phillipe': 1, 'chow': 1, 'patek': 1, 'okay': 1, 'pick': 1, 'home': 1, 'god': 1, 'forgive': 1, 'pray': 1, 'prayed': 1, 'pink': 1, 'lamborghini': 1, 'wraith': 1, 'lil': 1, 'trini': 1, 'mixed': 1, 'real': 1, 'thick': 1, 'vagina': 1, 'smuggle': 1, 'bus': 1, 'turn': 1, 'goofy': 1, 'pound': 1, 'yes': 1, 'throw': 1, 'bust': 1, 'open': 1, 'go': 1, 'stupid': 1, 'date': 1, 'honey': 1, 'cookie': 1, 'tsunami': 1, 'wife': 1, 'good': 1, 'punani': 1, 'think': 1, 'bonnie': 1, 'might': 1, 'let': 1, 'find': 1, 'trust': 1, 'big': 1, 'butt': 1, 'smile': 1, 'ronnie': 1, 're': 1, 'rep': 1, 'queen': 1, 'supreme': 1, 'webb': 1, 'nitti': 1, 'bimmy': 1, 'joe': 1, 'run': 1, 'dough': 1, 'wr': 1, 'wrist': 1, 'game': 1, 'freezin': 1, 'cold': 1, 'nickname': 1, 'nicki': 1, 'nicole': 1, 'grrr': 1, 'well': 1, 'doughboy': 1, 'as': 1, 'mouth': 1, 'bleed': 1, 'month': 1, 'expose': 1, 'pillow': 1, 'hort': 1, 'write': 1, 'statement': 1, 'showin': 1, 'court': 1, 'arguin': 1, 'beef': 1, 'social': 1, 'site': 1, 'hit': 1, 'target': 1, 'shooter': 1, 'brrr': 1, 'little': 1, 'bitty': 1, 'work': 1, 'hooter': 1, 'old': 1, 'hater': 1, 'fuckin': 1, 'cougar': 1, 'twin': 1, 'sister': 1, 'respect': 1, 'hustle': 1, 'baby': 1, 'win': 1, 'u': 1, 'boyfriend': 1, 'actin': 1}"
Praying,Kesha,"{'hope': 9, 'prayin': 9, 'oh': 6, 'changin': 6, 'know': 4, 'say': 4, 'find': 4, 'tell': 3, 'bring': 3, 'somewhere': 3, 'soul': 3, 'peace': 3, 'fall': 3, 'knee': 3, 'well': 2, 'do': 2, 'cause': 2, 'flame': 2, 'put': 2, 'hell': 2, 'learn': 2, 'fight': 2, 'truth': 2, 'could': 2, 'wish': 2, 'farewell': 2, 'almost': 1, 'fool': 1, 'nothing': 1, 'without': 1, 'everything': 1, 'thank': 1, 'strong': 1, 'become': 1, 'proud': 1, 'monster': 1, 'breathe': 1, 'wrong': 1, 'best': 1, 'yet': 1, 'come': 1, 'make': 1, 'need': 1, 'strength': 1, 'never': 1, 'thunder': 1, 'rain': 1, 'finish': 1, 'even': 1, 'name': 1, 'brought': 1, 'sometimes': 1, 'pray': 1, 'night': 1, 'someday': 1, 'maybe': 1, 'see': 1, 'light': 1, 'life': 1, 'gonna': 1, 'get': 1, 'give': 1, 'thing': 1, 'god': 1, 'forgive': 1}"
Strip That Down,Liam Payne Featuring Quavo,"{'yeah': 56, 'strip': 21, 'love': 18, 'girl': 18, 'know': 14, 'oh': 10, 'baby': 8, 'come': 8, 'hit': 7, 'music': 6, 'loud': 6, 'ground': 6, 'people': 5, 'one': 5, 'body': 5, 'use': 4, 'swing': 4, 'huncho': 3, 'free': 3, 'want': 3, 'get': 3, 'lot': 3, 'crowd': 3, 'dance': 3, 'put': 3, 'hand': 3, 'round': 3, 'ooh': 3, 'ho': 3, 'quavo': 2, 'yo': 2, 'take': 2, 'eye': 2, 'feel': 2, 'well': 2, 'thing': 2, 'change': 2, 'way': 2, 'wanna': 2, 'fun': 2, 'rowdy': 2, 'coke': 2, 'bacardi': 2, 'sippin': 2, 'lightly': 2, 'walk': 2, 'inside': 2, 'party': 2, 'f': 2, 'type': 2, 'ferrari': 2, 'six': 2, 'gear': 2, 'speed': 2, 'grind': 2, 'ayy': 2, 'word': 2, 'shot': 2, 'slow': 2, 'skrrt': 2, 'time': 1, 'keep': 1, 'self': 1, 'prize': 1, 'watch': 1, 'anybody': 1, 'else': 1, 'hard': 1, 'bad': 1, 'health': 1, 'card': 1, 'deal': 1, 'since': 1, 'day': 1, 'meet': 1, 'swept': 1, 'foot': 1, 'need': 1, 'money': 1, 'beside': 1, 'open': 1, 'heart': 1, 'throw': 1, 'away': 1, 'key': 1, 'care': 1, 'bout': 1, 'gon': 1, 'thug': 1, 'around': 1, 'town': 1, 'buzz': 1, 'five': 1, 'promise': 1, 'pull': 1, 'shut': 1, 'club': 1, 'woo': 1, 'hey': 1, 'man': 1, 'nobody': 1, 'popped': 1, 'seal': 1, 'drive': 1, 'make': 1, 'close': 1, 'anything': 1, 'go': 1, 'say': 1, 'nothing': 1}"
Do Re Mi,blackbear,"{'yeah': 20, 'ghost': 17, 'mi': 9, 'fa': 9, 'send': 9, 'fuckin': 9, 'do': 9, 'x': 8, 'another': 8, 'note': 8, 'go': 6, 'girl': 6, 'oh': 4, 'bitch': 4, 'like': 4, 'back': 3, 'day': 3, 'would': 3, 'stay': 3, 'get': 3, 'think': 3, 'lately': 3, 'crazy': 3, 'nothing': 3, 'ever': 3, 'good': 3, 'enough': 3, 'write': 3, 'little': 3, 'song': 3, 'game': 3, 'play': 3, 'tic': 3, 'tac': 3, 'toe': 3, 'could': 2, 'meet': 2, 'probably': 2, 'bed': 2, 'ya': 2, 'make': 2, 'run': 1, 'mouth': 1, 'town': 1, 'one': 1, 'sound': 1, 'break': 1, 'glass': 1, 'range': 1, 'rover': 1, 'pay': 1, 'present': 1, 'fuck': 1, 'friend': 1, 'behind': 1, 'shoulder': 1, 'next': 1, 'time': 1, 'asleep': 1, 'pray': 1, 'lord': 1, 'soul': 1, 'keep': 1, 'wake': 1, 'every': 1, 'feel': 1, 'incompetent': 1, 'designer': 1, 'shoe': 1, 'xanax': 1, 'tabs': 1, 'compliment': 1, 'up': 1, 'bag': 1, 'never': 1, 'buy': 1, 'drink': 1, 'cause': 1, 'everybody': 1, 'want': 1, 'tap': 1, 'as': 1, 'sometime': 1}"
Slow Hands,Niall Horan,"{'slow': 12, 'yeah': 10, 'hand': 10, 'know': 8, 'want': 7, 'woo': 5, 'baby': 5, 'take': 4, 'like': 4, 'sweat': 4, 'drippin': 4, 'dirty': 4, 'laundry': 4, 'chance': 4, 'leavin': 4, 'without': 4, 'already': 4, 'stoppin': 4, 'cause': 3, 'bad': 3, 'plan': 3, 'say': 2, 'wanna': 2, 'fingertip': 2, 'puttin': 2, 'show': 2, 'home': 2, 'back': 1, 'place': 1, 'right': 1, 'face': 1, 'thinkin': 1, 'bout': 1, 'day': 1, 'hope': 1, 'feel': 1, 'way': 1, 'time': 1, 'could': 1, 'night': 1, 'get': 1, 'alone': 1, 'tell': 1}"
Fix A Drink,Chris Janson,"{'fix': 11, 'get': 10, 'cha': 9, 'make': 9, 'drink': 8, 'tell': 6, 'well': 4, 'right': 4, 'gotta': 4, 'want': 4, 'yeah': 4, 'pour': 3, 'ice': 3, 'mix': 3, 'feeling': 3, 'buzz': 3, 'smile': 3, 'feel': 3, 'like': 3, 'sit': 3, 'island': 3, 'fruity': 3, 'strong': 3, 'put': 3, 'lip': 3, 'take': 3, 'little': 3, 'sip': 3, 'think': 3, 'broken': 2, 'hotter': 1, 'hell': 1, 'outside': 1, 'shade': 1, 'sun': 1, 'beat': 1, 'forecast': 1, 'call': 1, 'turn': 1, 'fox': 1, 'news': 1, 'cnn': 1, 'dang': 1, 'thing': 1, 'world': 1, 'toilet': 1, 'market': 1, 'tank': 1, 'say': 1, 'phone': 1, 'heart': 1, 'bos': 1, 'back': 1, 'truck': 1, 'start': 1, 'none': 1, 'friends': 1, 'listen': 1, 'hank': 1, 'know': 1, 'go': 1, 'cheap': 1, 'whisky': 1, 'mountain': 1, 'dew': 1, 'malibu': 1, 'cuervo': 1, 'coke': 1, 'cup': 1, 'brother': 1, 'hook': 1}"
It's Everyday Bro,Jake Paul Featuring Team 10,"{'everyday': 16, 'bro': 15, 'know': 5, 'get': 5, 'like': 5, 'team': 4, 'boy': 4, 'say': 4, 'ohio': 3, 'month': 3, 'never': 3, 'poppin': 3, 'bitch': 3, 'talk': 3, 'hit': 3, 'one': 3, 'number': 3, 'stay': 3, 'go': 3, 'hold': 3, 'en': 3, 'la': 3, 'youtube': 2, 'six': 2, 'competition': 2, 'man': 2, 'new': 2, 'crew': 2, 'flippin': 2, 'yeah': 2, 'shit': 2, 'phone': 2, 'last': 2, 'make': 2, 'merch': 2, 'em': 2, 'run': 2, 'yes': 2, 'u': 2, 'shitty': 2, 'cause': 2, 'back': 2, 'top': 2, 'always': 2, 'see': 2, 'ha': 2, 'ya': 2, 'dale': 2, 'el': 2, 'desde': 2, 'loan': 2, 'cologne': 2, 'yah': 1, 'handle': 1, 'happen': 1, 'baby': 1, 'los': 1, 'angeles': 1, 'cali': 1, 'though': 1, 'white': 1, 'disney': 1, 'channel': 1, 'flow': 1, 'five': 1, 'mil': 1, 'do': 1, 'pass': 1, 'pewdiepie': 1, 'next': 1, 'check': 1, 'brand': 1, 'rolex': 1, 'match': 1, 'lambo': 1, 'come': 1, 'hell': 1, 'kick': 1, 'beggin': 1, 'attention': 1, 'twitter': 1, 'still': 1, 'night': 1, 'text': 1, 'prove': 1, 'recording': 1, 'tell': 1, 'truth': 1, 'drop': 1, 'selling': 1, 'god': 1, 'church': 1, 'chew': 1, 'gum': 1, 'shoot': 1, 'gun': 1, 'tattoo': 1, 'fun': 1, 'usain': 1, 'bolt': 1, 'catch': 1, 'game': 1, 'cannot': 1, 'outdone': 1, 'jake': 1, 'paul': 1, 'nick': 1, 'crompton': 1, 'collar': 1, 'rap': 1, 'compton': 1, 'england': 1, 'city': 1, 'would': 1, 'pas': 1, 'chance': 1, 'litty': 1, 'two': 1, 'ago': 1, 'name': 1, 'want': 1, 'fame': 1, 'blowin': 1, 'fallin': 1, 'mag': 1, 'digi': 1, 'beef': 1, 'milli': 1, 'hatin': 1, 'west': 1, 'fake': 1, 'think': 1, 'need': 1, 'straight': 1, 'jakey': 1, 'bring': 1, 'really': 1, 'four': 1, 'fan': 1, 'door': 1, 'lonely': 1, 'left': 1, 'trio': 1, 'rollin': 1, 'first': 1, 'future': 1, 'past': 1, 'espera': 1, 'switch': 1, 'language': 1, 'sabe': 1, 'bout': 1, 'lo': 1, 'nico': 1, 'que': 1, 'quiero': 1, 'e': 1, 'dinero': 1, 'trabajando': 1, 'todo': 1, 'entero': 1, 'viviendo': 1, 'sue': 1, 'de': 1, 'cualquiera': 1, 'enviando': 1, 'lares': 1, 'mi': 1, 'familia': 1, 'entera': 1, 'pasta': 1, 'tenemos': 1, 'una': 1, 'persona': 1, 'por': 1, 'encima': 1, 'se': 1, 'llama': 1, 'donald': 1, 'trump': 1, 'est': 1, 'cima': 1, 'aqu': 1, 'te': 1, 'cantamos': 1, 'visa': 1, 'martinez': 1, 'twin': 1, 'representando': 1, 'espa': 1, 'pobreza': 1, 'fama': 1, 'yo': 1, 'tessa': 1, 'brook': 1, 'shook': 1, 'guy': 1, 'hook': 1, 'lemme': 1, 'educate': 1, 'book': 1, 'panera': 1, 'home': 1, 'stop': 1, 'call': 1, 'flyin': 1, 'drone': 1, 'buy': 1, 'smell': 1, 'good': 1, 'start': 1, 'ballin': 1, 'quicken': 1, 'zone': 1, 'copy': 1, 'clone': 1, 'designer': 1, 'clothes': 1, 'ask': 1, 'ten': 1, 'zero': 1, 'plug': 1, 'link': 1, 'bio': 1, 'tomorrow': 1, 'peace': 1}"
Go Flex,Post Malone,"{'flex': 15, 'man': 10, 'cold': 9, 'wanna': 8, 'go': 8, 'gold': 7, 'teeth': 7, 'neck': 7, 'stone': 7, 'never': 6, 'squad': 6, 'smokin': 6, 'check': 6, 'swear': 5, 'know': 4, 'come': 4, 'tell': 3, 'listen': 3, 'one': 3, 'ha': 3, 'get': 3, 'shit': 3, 'stog': 2, 'cup': 2, 'blunt': 2, 'uh': 2, 'yeah': 2, 'like': 2, 'make': 2, 'difference': 2, 'talk': 2, 'heat': 2, 'miss': 2, 'still': 2, 'switch': 2, 'light': 1, 'choke': 1, 'smoke': 1, 'quit': 1, 'help': 1, 'forget': 1, 'world': 1, 'even': 1, 'chasin': 1, 'want': 1, 'keep': 1, 'searchin': 1, 'enough': 1, 'give': 1, 'could': 1, 'find': 1, 'fuck': 1, 'cut': 1, 'put': 1, 'mama': 1, 'bitch': 1, 'call': 1, 'talkin': 1, 'bout': 1, 'drama': 1, 'time': 1, 'woman': 1, 'either': 1, 'pussy': 1, 'comma': 1, 'push': 1, 'gas': 1, 'motherfuckin': 1, 'nose': 1, 'bleed': 1, 'meet': 1, 'youngin': 1, 'say': 1, 'really': 1, 'doin': 1, 'thing': 1, 'excite': 1, 'sendin': 1, 'friend': 1, 'snap': 1, 'new': 1, 'track': 1, 'cause': 1, 'hoe': 1, 'next': 1, 'hit': 1, 'plug': 1, 'paper': 1, 'connect': 1, 'drop': 1, 'couple': 1, 'band': 1, 'ooh': 1, 'ice': 1, 'hahaha': 1, 'hard': 1}"
Total Eclipse Of The Heart,Chloe Kohanski,"{'tonight': 8, 'turn': 6, 'around': 6, 'every': 6, 'fall': 6, 'need': 6, 'time': 6, 'go': 5, 'forever': 5, 'get': 4, 'little': 4, 'bit': 4, 'apart': 4, 'love': 4, 'start': 4, 'never': 3, 'eye': 3, 'total': 3, 'eclipse': 3, 'heart': 3, 'ah': 3, 'bright': 2, 'ever': 2, 'hold': 2, 'make': 2, 'right': 2, 'cause': 2, 'wrong': 2, 'together': 2, 'take': 2, 'end': 2, 'line': 2, 'like': 2, 'shadow': 2, 'know': 2, 'always': 2, 'dark': 2, 'live': 2, 'powder': 2, 'keg': 2, 'give': 2, 'spark': 2, 'really': 2, 'upon': 2, 'nothing': 2, 'say': 2, 'lonely': 1, 'come': 1, 'round': 1, 'tired': 1, 'listen': 1, 'sound': 1, 'tear': 1, 'nervous': 1, 'best': 1, 'year': 1, 'terrify': 1, 'see': 1, 'look': 1, 'tight': 1}"
Awful Things,Lil Peep,"{'love': 10, 'get': 9, 'bother': 7, 'tell': 7, 'awful': 7, 'thing': 7, 'know': 7, 'girl': 5, 'help': 4, 'without': 4, 'move': 3, 'burn': 3, 'away': 3, 'obvious': 2, 'two': 2, 'u': 2, 'til': 2, 'nothin': 2, 'memory': 2, 'carry': 2, 'like': 1, 'attention': 1, 'find': 1, 'make': 1, 'feel': 1, 'tension': 1, 'tonight': 1, 'one': 1, 'turn': 1, 'back': 1, 'let': 1, 'teardrop': 1, 'fall': 1, 'speed': 1, 'city': 1, 'rearview': 1, 'heart': 1, 'race': 1, 'whenever': 1, 'near': 1, 'gothboi': 1, 'jumpin': 1, 'stage': 1, 'till': 1, 'nothing': 1, 'leave': 1, 'would': 1, 'scream': 1, 'name': 1, 'last': 1, 'breath': 1, 'take': 1, 'favorite': 1, 'dress': 1, 'lay': 1, 'head': 1, 'chest': 1, 'diamond': 1, 'ruby': 1, 'gems': 1}"
Relationship,Young Thug Featuring Future,"{'get': 17, 'yeah': 14, 'bitch': 12, 'need': 12, 'help': 9, 'put': 8, 'back': 7, 'know': 7, 'check': 7, 'u': 7, 'like': 7, 'em': 7, 'relationship': 6, 'cut': 6, 'make': 5, 'time': 4, 'go': 4, 'baby': 4, 'yacht': 4, 'jet': 4, 'ski': 4, 'rock': 4, 'uh': 4, 'shinin': 3, 'hard': 3, 'cause': 3, 'rise': 3, 'gold': 3, 'neck': 3, 'bl': 3, 'shit': 3, 'gon': 3, 'sloppy': 3, 'tryna': 3, 'pop': 3, 'x': 3, 'pill': 3, 'malcolm': 3, 'bad': 3, 'ting': 3, 'want': 3, 'take': 3, 'girl': 3, 'crazy': 3, 'treat': 3, 'number': 3, 'one': 3, 'ice': 3, 'new': 3, 'dick': 3, 'room': 3, 'young': 2, 'boy': 2, 'saucin': 2, 'bag': 2, 'leave': 2, 'ah': 2, 'hey': 2, 'status': 2, 'mouth': 2, 'pay': 2, 'extra': 2, 'crib': 2, 'collection': 1, 'stand': 1, 'texts': 1, 'day': 1, 'sayin': 1, 'state': 1, 'speed': 1, 'dial': 1, 'good': 1, 'drug': 1, 'hundred': 1, 'purse': 1, 'brat': 1, 'comin': 1, 'street': 1, 'jag': 1, 'skrrt': 1, 'turbo': 1, 'bout': 1, 'drag': 1, 'nigga': 1, 'fore': 1, 'as': 1, 'brand': 1, 'flood': 1, 'ap': 1, 'black': 1, 'white': 1, 'toe': 1, 'tan': 1, 'cocaine': 1, 'kill': 1, 'wanna': 1, 'shine': 1, 'audemars': 1, 'pick': 1, 'kind': 1, 'starter': 1, 'dime': 1, 'quarter': 1, 'chico': 1, 'debarge': 1, 'loud': 1, 'apartment': 1, 'play': 1, 'sergeant': 1, 'ready': 1, 'spoil': 1, 'suck': 1, 'hidin': 1, 'closet': 1, 'high': 1, 'moon': 1, 'three': 1, 'mil': 1, 'silver': 1, 'spoon': 1, 'buy': 1, 'goon': 1, 'give': 1, 'please': 1, 'queen': 1, 'lean': 1, 'inside': 1, 'build': 1, 'yes': 1, 'right': 1, 'act': 1, 'backpack': 1, 'kid': 1, 'shack': 1, 'game': 1, 'penthouse': 1, 'main': 1, 'tamika': 1, 'jo': 1, 'porsche': 1, 'keep': 1, 'silent': 1, 'reason': 1, 'let': 1, 'fly': 1, 'private': 1}"
Every Little Thing,Carly Pearce,"{'every': 14, 'little': 14, 'thing': 14, 'remember': 6, 'high': 5, 'hurt': 5, 'shine': 5, 'sting': 5, 'haunt': 2, 'right': 2, 'scent': 1, 'leave': 1, 'pillow': 1, 'sound': 1, 'heartbeat': 1, 'mine': 1, 'look': 1, 'eye': 1, 'like': 1, 'window': 1, 'taste': 1, 'kiss': 1, 'soak': 1, 'wine': 1, 'guess': 1, 'forget': 1, 'tell': 1, 'left': 1, 'heart': 1, 'floor': 1, 'baby': 1, 'ghost': 1, 'still': 1, 'want': 1, 'sleep': 1, 'say': 1, 'time': 1, 'healer': 1, 'god': 1, 'hope': 1, 'cause': 1, 'die': 1, 'memory': 1}"
