,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
82,"[{'label': 'anger', 'score': 0.6232566833496094}]","[{'label': 'fear', 'score': 0.5900918841362}]","[{'label': 'anger', 'score': 0.9266951084136963}]","[{'label': 'joy', 'score': 0.47636887431144714}]","[{'label': 'sadness', 'score': 0.8333874344825745}]","[{'label': 'fear', 'score': 0.3900211751461029}]","[{'label': 'anger', 'score': 0.5050455927848816}]","[{'label': 'anger', 'score': 0.48704054951667786}]","[{'label': 'fear', 'score': 0.38748058676719666}]","[{'label': 'anger', 'score': 0.7893791794776917}]","[{'label': 'anger', 'score': 0.4491492211818695}]","[{'label': 'joy', 'score': 0.8526754379272461}]","[{'label': 'anger', 'score': 0.7051402926445007}]","[{'label': 'fear', 'score': 0.7688505053520203}]","[{'label': 'anger', 'score': 0.6071139574050903}]","[{'label': 'joy', 'score': 0.925962507724762}]","[{'label': 'fear', 'score': 0.536980926990509}]","[{'label': 'fear', 'score': 0.6369368433952332}]","[{'label': 'anger', 'score': 0.6245827674865723}]","[{'label': 'joy', 'score': 0.32067176699638367}]","[{'label': 'joy', 'score': 0.39872416853904724}]","[{'label': 'fear', 'score': 0.5923058390617371}]",,,,
83,"[{'label': 'anger', 'score': 0.36976557970046997}]","[{'label': 'anger', 'score': 0.4906158745288849}]","[{'label': 'anger', 'score': 0.837283194065094}]","[{'label': 'anger', 'score': 0.38618823885917664}]","[{'label': 'joy', 'score': 0.46683430671691895}]","[{'label': 'anger', 'score': 0.48799803853034973}]","[{'label': 'sadness', 'score': 0.968675971031189}]","[{'label': 'anger', 'score': 0.5503583550453186}]","[{'label': 'joy', 'score': 0.7539297342300415}]","[{'label': 'anger', 'score': 0.729306697845459}]","[{'label': 'joy', 'score': 0.6165931224822998}]","[{'label': 'anger', 'score': 0.796441912651062}]","[{'label': 'joy', 'score': 0.40966132283210754}]","[{'label': 'joy', 'score': 0.6281929016113281}]","[{'label': 'joy', 'score': 0.6129800081253052}]","[{'label': 'anger', 'score': 0.39569681882858276}]","[{'label': 'anger', 'score': 0.8762180209159851}]","[{'label': 'anger', 'score': 0.5648590326309204}]","[{'label': 'anger', 'score': 0.6305595636367798}]","[{'label': 'anger', 'score': 0.4491492211818695}]","[{'label': 'anger', 'score': 0.531589150428772}]","[{'label': 'joy', 'score': 0.573536217212677}]",,,,
84,"[{'label': 'joy', 'score': 0.7010589838027954}]","[{'label': 'joy', 'score': 0.530157208442688}]","[{'label': 'joy', 'score': 0.6432245373725891}]","[{'label': 'fear', 'score': 0.6929187178611755}]","[{'label': 'joy', 'score': 0.5806537866592407}]","[{'label': 'anger', 'score': 0.6529415249824524}]","[{'label': 'joy', 'score': 0.9462569952011108}]","[{'label': 'joy', 'score': 0.9948327541351318}]","[{'label': 'joy', 'score': 0.9685995578765869}]","[{'label': 'joy', 'score': 0.43898671865463257}]","[{'label': 'anger', 'score': 0.4126414656639099}]","[{'label': 'anger', 'score': 0.8138613104820251}]","[{'label': 'joy', 'score': 0.3319162428379059}]","[{'label': 'anger', 'score': 0.7329922914505005}]","[{'label': 'joy', 'score': 0.6713539958000183}]","[{'label': 'anger', 'score': 0.7283563613891602}]","[{'label': 'joy', 'score': 0.326990008354187}]","[{'label': 'joy', 'score': 0.5721508264541626}]","[{'label': 'joy', 'score': 0.5810528993606567}]","[{'label': 'joy', 'score': 0.44389745593070984}]","[{'label': 'anger', 'score': 0.7686810493469238}]","[{'label': 'joy', 'score': 0.5788993835449219}]","[{'label': 'joy', 'score': 0.9976263642311096}]","[{'label': 'fear', 'score': 0.3482613265514374}]","[{'label': 'anger', 'score': 0.7520855665206909}]",
85,"[{'label': 'anger', 'score': 0.7609155178070068}]","[{'label': 'joy', 'score': 0.9007843136787415}]","[{'label': 'love', 'score': 0.9123397469520569}]","[{'label': 'joy', 'score': 0.4901233911514282}]","[{'label': 'joy', 'score': 0.4376169741153717}]","[{'label': 'anger', 'score': 0.35107484459877014}]","[{'label': 'anger', 'score': 0.48704054951667786}]","[{'label': 'joy', 'score': 0.846403956413269}]","[{'label': 'anger', 'score': 0.5592488050460815}]","[{'label': 'fear', 'score': 0.9285964369773865}]","[{'label': 'fear', 'score': 0.5308930277824402}]","[{'label': 'anger', 'score': 0.7487792372703552}]","[{'label': 'joy', 'score': 0.9881296157836914}]","[{'label': 'joy', 'score': 0.7010589838027954}]","[{'label': 'joy', 'score': 0.8172019124031067}]","[{'label': 'anger', 'score': 0.38934239745140076}]","[{'label': 'joy', 'score': 0.6056773066520691}]","[{'label': 'joy', 'score': 0.989791750907898}]","[{'label': 'joy', 'score': 0.5810528993606567}]","[{'label': 'anger', 'score': 0.4425783157348633}]","[{'label': 'anger', 'score': 0.7686810493469238}]","[{'label': 'joy', 'score': 0.9975554347038269}]","[{'label': 'anger', 'score': 0.4491492211818695}]","[{'label': 'anger', 'score': 0.48904451727867126}]","[{'label': 'anger', 'score': 0.5731715559959412}]",
86,"[{'label': 'anger', 'score': 0.8378859758377075}]","[{'label': 'anger', 'score': 0.8427366018295288}]","[{'label': 'fear', 'score': 0.61054527759552}]","[{'label': 'anger', 'score': 0.7621984481811523}]","[{'label': 'sadness', 'score': 0.720108687877655}]","[{'label': 'anger', 'score': 0.42876341938972473}]","[{'label': 'anger', 'score': 0.9523149132728577}]","[{'label': 'fear', 'score': 0.7993661761283875}]","[{'label': 'fear', 'score': 0.5997018814086914}]","[{'label': 'joy', 'score': 0.9661656022071838}]","[{'label': 'joy', 'score': 0.429145485162735}]","[{'label': 'anger', 'score': 0.4452328085899353}]","[{'label': 'anger', 'score': 0.8876980543136597}]","[{'label': 'anger', 'score': 0.5310612320899963}]","[{'label': 'anger', 'score': 0.6474567651748657}]","[{'label': 'joy', 'score': 0.960018515586853}]","[{'label': 'joy', 'score': 0.4802176356315613}]","[{'label': 'joy', 'score': 0.9963674545288086}]","[{'label': 'fear', 'score': 0.35816723108291626}]","[{'label': 'joy', 'score': 0.326990008354187}]","[{'label': 'anger', 'score': 0.36976557970046997}]","[{'label': 'anger', 'score': 0.7104716300964355}]","[{'label': 'joy', 'score': 0.4901233911514282}]","[{'label': 'anger', 'score': 0.8737688064575195}]","[{'label': 'joy', 'score': 0.744489312171936}]",
87,"[{'label': 'anger', 'score': 0.8603384494781494}]","[{'label': 'joy', 'score': 0.45499691367149353}]","[{'label': 'anger', 'score': 0.40170204639434814}]","[{'label': 'joy', 'score': 0.44740307331085205}]","[{'label': 'anger', 'score': 0.7846648693084717}]","[{'label': 'joy', 'score': 0.6974614858627319}]","[{'label': 'anger', 'score': 0.544649600982666}]","[{'label': 'anger', 'score': 0.6531416773796082}]","[{'label': 'joy', 'score': 0.45194318890571594}]","[{'label': 'joy', 'score': 0.6593064069747925}]","[{'label': 'anger', 'score': 0.51786869764328}]","[{'label': 'anger', 'score': 0.8475562930107117}]","[{'label': 'anger', 'score': 0.8011472821235657}]","[{'label': 'joy', 'score': 0.6059107184410095}]","[{'label': 'joy', 'score': 0.511370837688446}]","[{'label': 'joy', 'score': 0.5011982917785645}]","[{'label': 'anger', 'score': 0.3671482801437378}]","[{'label': 'anger', 'score': 0.5657191276550293}]","[{'label': 'joy', 'score': 0.40759509801864624}]","[{'label': 'anger', 'score': 0.4671945571899414}]","[{'label': 'anger', 'score': 0.8378162980079651}]","[{'label': 'joy', 'score': 0.7010589838027954}]","[{'label': 'anger', 'score': 0.4830440580844879}]","[{'label': 'anger', 'score': 0.7718588709831238}]","[{'label': 'anger', 'score': 0.49526339769363403}]",
88,"[{'label': 'anger', 'score': 0.7957761287689209}]","[{'label': 'fear', 'score': 0.7919589281082153}]","[{'label': 'joy', 'score': 0.5612160563468933}]","[{'label': 'sadness', 'score': 0.6174188852310181}]","[{'label': 'sadness', 'score': 0.8913944363594055}]","[{'label': 'sadness', 'score': 0.8265343904495239}]","[{'label': 'fear', 'score': 0.7108020782470703}]","[{'label': 'fear', 'score': 0.6390264630317688}]","[{'label': 'fear', 'score': 0.30528879165649414}]","[{'label': 'joy', 'score': 0.5187609195709229}]","[{'label': 'anger', 'score': 0.4279077351093292}]","[{'label': 'joy', 'score': 0.5027034282684326}]","[{'label': 'joy', 'score': 0.5425927042961121}]","[{'label': 'joy', 'score': 0.43898671865463257}]","[{'label': 'anger', 'score': 0.49702188372612}]","[{'label': 'anger', 'score': 0.379316121339798}]","[{'label': 'anger', 'score': 0.7809774875640869}]","[{'label': 'fear', 'score': 0.7986599206924438}]","[{'label': 'fear', 'score': 0.7443458437919617}]","[{'label': 'joy', 'score': 0.7987083792686462}]","[{'label': 'anger', 'score': 0.6219940781593323}]","[{'label': 'anger', 'score': 0.9061917662620544}]","[{'label': 'joy', 'score': 0.8527622818946838}]","[{'label': 'anger', 'score': 0.3386457562446594}]","[{'label': 'joy', 'score': 0.599661111831665}]",
89,"[{'label': 'joy', 'score': 0.41825807094573975}]","[{'label': 'anger', 'score': 0.8432892560958862}]","[{'label': 'joy', 'score': 0.510526180267334}]","[{'label': 'anger', 'score': 0.5431748032569885}]","[{'label': 'anger', 'score': 0.5860610008239746}]","[{'label': 'fear', 'score': 0.4840942621231079}]","[{'label': 'joy', 'score': 0.3613516390323639}]","[{'label': 'anger', 'score': 0.6016996502876282}]","[{'label': 'anger', 'score': 0.6093894839286804}]","[{'label': 'anger', 'score': 0.69935542345047}]","[{'label': 'joy', 'score': 0.5147215723991394}]","[{'label': 'joy', 'score': 0.8376985192298889}]","[{'label': 'joy', 'score': 0.6464328169822693}]","[{'label': 'joy', 'score': 0.9096269607543945}]","[{'label': 'anger', 'score': 0.5439603924751282}]","[{'label': 'joy', 'score': 0.39243632555007935}]","[{'label': 'fear', 'score': 0.5048315525054932}]","[{'label': 'joy', 'score': 0.8810723423957825}]","[{'label': 'fear', 'score': 0.4369390308856964}]","[{'label': 'fear', 'score': 0.4071820080280304}]","[{'label': 'anger', 'score': 0.9244077205657959}]","[{'label': 'anger', 'score': 0.551613986492157}]","[{'label': 'anger', 'score': 0.770409882068634}]","[{'label': 'fear', 'score': 0.7443458437919617}]","[{'label': 'fear', 'score': 0.30528879165649414}]",
90,"[{'label': 'anger', 'score': 0.4285719394683838}]","[{'label': 'joy', 'score': 0.326990008354187}]","[{'label': 'anger', 'score': 0.5610494017601013}]","[{'label': 'anger', 'score': 0.9768110513687134}]","[{'label': 'anger', 'score': 0.7279142737388611}]","[{'label': 'joy', 'score': 0.5046985745429993}]","[{'label': 'joy', 'score': 0.3734569847583771}]","[{'label': 'joy', 'score': 0.6085349321365356}]","[{'label': 'joy', 'score': 0.4268518090248108}]","[{'label': 'fear', 'score': 0.5586778521537781}]","[{'label': 'anger', 'score': 0.4326414167881012}]","[{'label': 'anger', 'score': 0.6768247485160828}]","[{'label': 'joy', 'score': 0.4053810238838196}]","[{'label': 'anger', 'score': 0.43409860134124756}]","[{'label': 'joy', 'score': 0.38377049565315247}]","[{'label': 'anger', 'score': 0.5016074776649475}]","[{'label': 'joy', 'score': 0.6031306385993958}]","[{'label': 'anger', 'score': 0.5169438719749451}]","[{'label': 'anger', 'score': 0.7176330089569092}]","[{'label': 'anger', 'score': 0.32766881585121155}]","[{'label': 'anger', 'score': 0.622052013874054}]","[{'label': 'anger', 'score': 0.3411501944065094}]","[{'label': 'anger', 'score': 0.5176724791526794}]",,,
91,"[{'label': 'anger', 'score': 0.5816802382469177}]","[{'label': 'anger', 'score': 0.6674389243125916}]","[{'label': 'anger', 'score': 0.8434159159660339}]","[{'label': 'joy', 'score': 0.38127610087394714}]","[{'label': 'anger', 'score': 0.49966731667518616}]","[{'label': 'anger', 'score': 0.39763930439949036}]","[{'label': 'fear', 'score': 0.3678024113178253}]","[{'label': 'joy', 'score': 0.5056914687156677}]","[{'label': 'joy', 'score': 0.3543255031108856}]","[{'label': 'anger', 'score': 0.9610905647277832}]","[{'label': 'anger', 'score': 0.657035231590271}]","[{'label': 'anger', 'score': 0.32766881585121155}]","[{'label': 'anger', 'score': 0.7805139422416687}]","[{'label': 'joy', 'score': 0.4580814838409424}]","[{'label': 'anger', 'score': 0.5016074776649475}]","[{'label': 'anger', 'score': 0.33671867847442627}]","[{'label': 'joy', 'score': 0.6031306385993958}]","[{'label': 'anger', 'score': 0.7329688668251038}]","[{'label': 'anger', 'score': 0.5923247337341309}]","[{'label': 'anger', 'score': 0.69374680519104}]","[{'label': 'fear', 'score': 0.5923058390617371}]","[{'label': 'joy', 'score': 0.34148961305618286}]","[{'label': 'anger', 'score': 0.5745437741279602}]","[{'label': 'joy', 'score': 0.6068617105484009}]","[{'label': 'joy', 'score': 0.41048040986061096}]",
92,"[{'label': 'fear', 'score': 0.7677671313285828}]","[{'label': 'fear', 'score': 0.4956608712673187}]","[{'label': 'anger', 'score': 0.830734372138977}]","[{'label': 'anger', 'score': 0.5570439696311951}]","[{'label': 'anger', 'score': 0.533683180809021}]","[{'label': 'fear', 'score': 0.5167672038078308}]","[{'label': 'anger', 'score': 0.918961226940155}]","[{'label': 'anger', 'score': 0.4201052188873291}]","[{'label': 'joy', 'score': 0.3980557322502136}]","[{'label': 'joy', 'score': 0.7994791865348816}]","[{'label': 'anger', 'score': 0.4682784974575043}]","[{'label': 'anger', 'score': 0.5648590326309204}]","[{'label': 'anger', 'score': 0.7778379321098328}]","[{'label': 'anger', 'score': 0.6250545978546143}]","[{'label': 'anger', 'score': 0.6581005454063416}]","[{'label': 'anger', 'score': 0.6048898100852966}]","[{'label': 'anger', 'score': 0.678165853023529}]","[{'label': 'joy', 'score': 0.862420380115509}]","[{'label': 'anger', 'score': 0.693752110004425}]","[{'label': 'joy', 'score': 0.9592759013175964}]","[{'label': 'anger', 'score': 0.37837767601013184}]","[{'label': 'anger', 'score': 0.6245827674865723}]","[{'label': 'joy', 'score': 0.35511770844459534}]","[{'label': 'joy', 'score': 0.4483779966831207}]","[{'label': 'anger', 'score': 0.7691086530685425}]",
93,"[{'label': 'anger', 'score': 0.4891779124736786}]","[{'label': 'joy', 'score': 0.8546021580696106}]","[{'label': 'joy', 'score': 0.4380173981189728}]","[{'label': 'joy', 'score': 0.8172019124031067}]","[{'label': 'joy', 'score': 0.9093834161758423}]","[{'label': 'anger', 'score': 0.5685026049613953}]","[{'label': 'joy', 'score': 0.7173153162002563}]","[{'label': 'anger', 'score': 0.3607575595378876}]","[{'label': 'anger', 'score': 0.6911254525184631}]","[{'label': 'joy', 'score': 0.37921231985092163}]","[{'label': 'joy', 'score': 0.862420380115509}]","[{'label': 'joy', 'score': 0.9030604362487793}]","[{'label': 'fear', 'score': 0.7677671313285828}]","[{'label': 'anger', 'score': 0.5864135026931763}]","[{'label': 'joy', 'score': 0.6036938428878784}]","[{'label': 'fear', 'score': 0.7986599206924438}]","[{'label': 'joy', 'score': 0.9095361232757568}]","[{'label': 'joy', 'score': 0.6526238918304443}]","[{'label': 'anger', 'score': 0.35550692677497864}]","[{'label': 'joy', 'score': 0.4255179464817047}]","[{'label': 'joy', 'score': 0.5733756422996521}]","[{'label': 'anger', 'score': 0.7279142737388611}]","[{'label': 'fear', 'score': 0.3879948556423187}]","[{'label': 'anger', 'score': 0.43115442991256714}]","[{'label': 'joy', 'score': 0.34753304719924927}]",
94,"[{'label': 'anger', 'score': 0.639703094959259}]","[{'label': 'joy', 'score': 0.9093834161758423}]","[{'label': 'joy', 'score': 0.8875995874404907}]","[{'label': 'joy', 'score': 0.3608579635620117}]","[{'label': 'anger', 'score': 0.4187716245651245}]","[{'label': 'joy', 'score': 0.8653491139411926}]","[{'label': 'joy', 'score': 0.9322489500045776}]","[{'label': 'anger', 'score': 0.801336407661438}]","[{'label': 'joy', 'score': 0.5987533926963806}]","[{'label': 'joy', 'score': 0.9095361232757568}]","[{'label': 'joy', 'score': 0.7206408977508545}]","[{'label': 'joy', 'score': 0.9530377984046936}]","[{'label': 'joy', 'score': 0.862420380115509}]","[{'label': 'joy', 'score': 0.8578835725784302}]","[{'label': 'joy', 'score': 0.3482261896133423}]","[{'label': 'joy', 'score': 0.7738564610481262}]","[{'label': 'joy', 'score': 0.8630611300468445}]","[{'label': 'anger', 'score': 0.33471164107322693}]","[{'label': 'joy', 'score': 0.6376999020576477}]","[{'label': 'anger', 'score': 0.662708580493927}]","[{'label': 'joy', 'score': 0.38058382272720337}]","[{'label': 'joy', 'score': 0.5913653373718262}]","[{'label': 'joy', 'score': 0.6390695571899414}]","[{'label': 'anger', 'score': 0.4692586362361908}]","[{'label': 'joy', 'score': 0.41825807094573975}]",
95,"[{'label': 'fear', 'score': 0.5312456488609314}]","[{'label': 'anger', 'score': 0.6604565382003784}]","[{'label': 'anger', 'score': 0.3893062472343445}]","[{'label': 'anger', 'score': 0.6165393590927124}]","[{'label': 'joy', 'score': 0.8773360252380371}]","[{'label': 'anger', 'score': 0.808215856552124}]","[{'label': 'anger', 'score': 0.6905782222747803}]","[{'label': 'joy', 'score': 0.6007214188575745}]","[{'label': 'fear', 'score': 0.5496939420700073}]","[{'label': 'fear', 'score': 0.7205368876457214}]","[{'label': 'anger', 'score': 0.7945731282234192}]","[{'label': 'joy', 'score': 0.5437756180763245}]","[{'label': 'joy', 'score': 0.5987533926963806}]","[{'label': 'anger', 'score': 0.43006107211112976}]","[{'label': 'anger', 'score': 0.42839980125427246}]","[{'label': 'joy', 'score': 0.5501450896263123}]","[{'label': 'anger', 'score': 0.688372015953064}]","[{'label': 'anger', 'score': 0.5459249019622803}]","[{'label': 'anger', 'score': 0.6245827674865723}]","[{'label': 'joy', 'score': 0.8524152040481567}]","[{'label': 'anger', 'score': 0.49679329991340637}]","[{'label': 'joy', 'score': 0.8150342702865601}]","[{'label': 'anger', 'score': 0.6068939566612244}]","[{'label': 'anger', 'score': 0.7520855665206909}]","[{'label': 'anger', 'score': 0.5591318011283875}]",
96,"[{'label': 'anger', 'score': 0.7777880430221558}]","[{'label': 'anger', 'score': 0.6704661250114441}]","[{'label': 'anger', 'score': 0.8959073424339294}]","[{'label': 'anger', 'score': 0.7548699378967285}]","[{'label': 'anger', 'score': 0.8947170972824097}]","[{'label': 'anger', 'score': 0.47659924626350403}]","[{'label': 'anger', 'score': 0.5089160203933716}]","[{'label': 'anger', 'score': 0.7435564398765564}]","[{'label': 'anger', 'score': 0.5383989214897156}]","[{'label': 'anger', 'score': 0.6126545071601868}]","[{'label': 'anger', 'score': 0.7856292128562927}]","[{'label': 'joy', 'score': 0.8435066938400269}]","[{'label': 'joy', 'score': 0.7826052308082581}]","[{'label': 'anger', 'score': 0.4870910048484802}]","[{'label': 'anger', 'score': 0.5685026049613953}]","[{'label': 'joy', 'score': 0.8522747755050659}]","[{'label': 'anger', 'score': 0.5648590326309204}]","[{'label': 'anger', 'score': 0.4602116346359253}]","[{'label': 'anger', 'score': 0.9782750606536865}]","[{'label': 'anger', 'score': 0.4061965048313141}]","[{'label': 'joy', 'score': 0.8090245127677917}]","[{'label': 'anger', 'score': 0.35479480028152466}]","[{'label': 'anger', 'score': 0.47184184193611145}]","[{'label': 'joy', 'score': 0.5299953818321228}]","[{'label': 'anger', 'score': 0.6106641292572021}]",
